bill_id,session,session_year,primary_sponsor,all_sponsors,summary,keywords,bill_url
SB63,2023-RS,2023,Senator Tobin (prime),"Senators Tobin (prime), Bordeaux, Foster, Johnson, Larson, Schoenbeck, and Zikmund and Representatives Blare (prime), Chaffee, Emery, Heermann, Olson, and Pourier","authorize the Board of Regents to contract for the design and construction of a year-round rodeo practice facility on the campus of South Dakota State University, together with equipment and furnishings, to make an appropriation therefor, and to declare an emergency.",Appropriation; Emergency Clause; Higher Education; Procurement of Public Improvements,http://sdlegislature.gov/Session/Bill/24011
SB64,2023-RS,2023,Senator Duhamel (prime),Senator Duhamel (prime) and Representatives Massie (prime) and Fitzgerald,repeal provisions related to the jail mental health screening pilot program and oversight council.,Courts and Judiciary; Criminal Procedure,http://sdlegislature.gov/Session/Bill/24036
SB65,2023-RS,2023,Senator Schoenbeck (prime),"Senators Schoenbeck (prime), Duhamel, Hoffman, Johnson, Rohl, and Zikmund and Representatives Callies (prime), Aylward, Kull, Moore, Mortenson, Mulder, Odenbach, Perry, Reimer, and Shorma",modify the compulsory age for school attendance.,Education; School Attendance; School Districts,http://sdlegislature.gov/Session/Bill/23869
SB66,2023-RS,2023,Senator Pischke (prime),Senators Pischke (prime) and Kolbeck (Steve) and Representatives May and Perry,modify provisions related to the suspension of probationary permits issued to minors.,Driver License; Minors; Motor Vehicles,http://sdlegislature.gov/Session/Bill/23820
SB67,2023-RS,2023,Senator Tobin (prime),"Senators Tobin (prime), Davis, Novstrup, Rohl, and Zikmund and Representatives Stevens (prime), Blare, Koth, Moore, Mulder, Olson, Perry, Rehfeldt, Shorma, and Tordsen",revise provisions related to emergency and involuntary commitment for alcohol and drug abuse.,Public Health and Safety,http://sdlegislature.gov/Session/Bill/23818
SB68,2023-RS,2023,Senator Schoenbeck (prime),Senator Schoenbeck (prime) and Representative Bartels (prime),modify the approval process for certain out-of-state travel and related costs by a legislative member.,Legislative Oversight; Legislature and Statutes,http://sdlegislature.gov/Session/Bill/23888
SB69,2023-RS,2023,Senator Schoenbeck (prime),Senators Schoenbeck (prime) and Rohl and Representative St. John (prime),modify the composition of the State-Tribal Relations Committee.,Legislature and Statutes; Organization of the Legislature,http://sdlegislature.gov/Session/Bill/23917
SB70,2023-RS,2023,Senator Reed (prime),"Senators Reed (prime), Castleberry, Davis, Duhamel, Hoffman, Johnson, Larson, Nesiba, and Tobin and Representatives Drury (prime), Bartels, Blare, Duba, Emery, Fitzgerald, Healy, Nelson, Perry, Pourier, Rehfeldt, Reisch, and Wittman",revise provisions related to courtroom modifications for child witnesses.,Child Abuse; Civil Procedure; Criminal Procedure; Minors; Sex Offenses,http://sdlegislature.gov/Session/Bill/24024
SB71,2023-RS,2023,Senator Klumb (prime),"Senators Klumb (prime), Castleberry, Deibert, and Zikmund and Representatives Blare (prime) and Emery",authorize other fuel taxes to be included in the state’s International Fuel Tax Agreement collections.,Motor Fuel; Taxation,http://sdlegislature.gov/Session/Bill/23846
SB72,2023-RS,2023,Senator Wheeler (prime),"Senators Wheeler (prime), Hunhoff, Johnson, Novstrup, Rohl, Tobin, and Zikmund and Representatives Stevens (prime), Chase, Duba, Emery, Moore, Mulder, Nelson, and Perry",revise provisions related to the discharge of a defendant restored to competency.,Criminal Procedure; Mentally Ill Persons,http://sdlegislature.gov/Session/Bill/23808
SB73,2023-RS,2023,Senator Klumb (prime),"Senators Klumb (prime), Castleberry, Crabtree, Davis, Deibert, Johnson, Kolbeck (Jack), Novstrup, Otten (Herman), Pischke, Rohl, Stalzer, Wiik, and Zikmund and Representatives Blare (prime), Chase, Jensen (Kevin), Koth, Kull, Lems, May, Moore, Olson, Overweg, Perry, Reisch, and Sjaarda","exclude township-owned self-propelled machinery, equipment, and vehicles from fuel excise tax.",Motor Fuel; Tax Exemptions; Taxation,http://sdlegislature.gov/Session/Bill/24150
SB74,2023-RS,2023,Senator Stalzer (prime),"Senators Stalzer (prime), Duhamel, Novstrup, and Rohl and Representatives Perry (prime), Blare, Drury, Fitzgerald, and Pourier",provide for the establishment of regional jail authorities.,"Boards and Commissions; Bonds (Public Debt); Counties; Local Government Generally; Municipal Government; Penal Institutions, Probation and Parole; Procurement of Public Improvements; Taxation",http://sdlegislature.gov/Session/Bill/23691
SB75,2023-RS,2023,Senator Wheeler (prime),"Senators Wheeler (prime), Beal, Castleberry, Crabtree, Davis, Duhamel, Hoffman, Larson, Mehlhaff, Rohl, Stalzer, and Wiik and Representatives Stevens (prime), Bartels, Chaffee, Chase, Deutsch, Drury, Duba, Emery, Fitzgerald, Koth, Moore, Otten (Ernie), Perry, Rehfeldt, Reisch, Tordsen, and Venhuizen",revise provisions related to parental support for expenses related to pregnancy and childbirth.,Child Support; Domestic Relations,http://sdlegislature.gov/Session/Bill/23877
SB76,2023-RS,2023,Senator Stalzer (prime),"Senators Stalzer (prime), Castleberry, Davis, Duhamel, Hoffman, Kolbeck (Jack), Mehlhaff, Novstrup, Rohl, Wiik, and Zikmund and Representatives Tordsen (prime), Bahmuller, Bartels, Blare, Deutsch, Drury, Duffy, Fitzgerald, Koth, Lems, Moore, Mulally, Mulder, Olson, Otten (Ernie), Perry, Pinnow, Reimer, and Shorma",provide for licensure by endorsement for certain licensed professionals and occupations.,Licensure; Professions and Occupations,http://sdlegislature.gov/Session/Bill/23942
SB77,2023-RS,2023,Senator Novstrup (prime),Senator Novstrup (prime) and Representatives Gross (prime) and Perry,reinstate the restricted real estate broker's license for auctioneers and revise real estate licensing.,Boards and Commissions; Licensure; Professions and Occupations,http://sdlegislature.gov/Session/Bill/24072
SB78,2023-RS,2023,Senator Davis (prime),"Senators Davis (prime), Bordeaux, Diedrich, Hunhoff, and Rohl and Representatives Schaefbauer (prime), Deutsch, Healy, Kassin, Moore, Nelson, and Rehfeldt",create the South Dakota Board of Physical Therapy and make an appropriation therefor.,Boards and Commissions; Fees; Fund; Health Care; Liability; Licensure; Professions and Occupations,http://sdlegislature.gov/Session/Bill/23976
SB79,2023-RS,2023,Senator Breitling (prime),Senator Breitling (prime) and Representatives Moore (prime) and Wangsness,"make an appropriation to the Department of Game, Fish and Parks to improve and repair infrastructure around Hiddenwood Lake and to declare an emergency.","Appropriation; Emergency Clause; Game, Fish, Parks and Forestry; Procurement of Public Improvements",http://sdlegislature.gov/Session/Bill/23860
SB80,2023-RS,2023,Senator Wheeler (prime),"Senators Wheeler (prime), Bordeaux, Crabtree, Davis, Hoffman, Johnson, Kolbeck (Jack), Pischke, Rohl, Schoenbeck, Tobin, and Zikmund and Representatives Hansen (prime), Aylward, Jamison, Moore, Perry, Peterson (Sue), Venhuizen, and Wittman",amend the requirements to be a legal newspaper.,Notice and Publication,http://sdlegislature.gov/Session/Bill/24026
SB81,2023-RS,2023,Senator Stalzer (prime),Senator Stalzer (prime) and Representative Jensen (Kevin) (prime),repeal outdated sections regarding enhanced concealed carry permit requirements.,Firearms; Law Enforcement,http://sdlegislature.gov/Session/Bill/24130
SB82,2023-RS,2023,Senator Duhamel (prime),"Senators Duhamel (prime), Bolin, Crabtree, Davis, Deibert, Diedrich, Johnson, and Zikmund and Representatives Sjaarda (prime), Blare, Drury, Krull, and Schaefbauer","establish the stronger families scholarship program for children in foster care, to make an appropriation therefor, and to declare an emergency.",Election Verification; Elections; Voting,http://sdlegislature.gov/Session/Bill/24134
SB83,2023-RS,2023,Senator Schoenfish (prime),Senator Schoenfish (prime) and Representative Peterson (Drew) (prime),revise provisions regarding water development districts.,Water Management,http://sdlegislature.gov/Session/Bill/24114
SB84,2023-RS,2023,Senator Schoenbeck (prime),Senator Schoenbeck (prime) and Representatives Callies (prime) and Bartels,authorize compensation for water project district directors.,Boards and Commissions; Water Management,http://sdlegislature.gov/Session/Bill/24121
SB85,2023-RS,2023,Senator Crabtree (prime),Senators Crabtree (prime) and Zikmund and Representative Bahmuller (prime),revise rebating provisions in the insurance code.,Insurance,http://sdlegislature.gov/Session/Bill/23866
SB86,2023-RS,2023,Senator Stalzer (prime),"Senators Stalzer (prime), Bolin, Crabtree, Kolbeck (Jack), Nesiba, Novstrup, Otten (Herman), Pischke, Rohl, Wiik, and Zikmund and Representatives Reimer (prime), Gross, Krohmer, Moore, Otten (Ernie), Perry, Reisch, and Shorma",require candidates for party precinct committeeman or committeewoman to include an email address and phone number in the written statement submitted to the county auditor.,Elections; Political Parties,http://sdlegislature.gov/Session/Bill/24127
SB87,2023-RS,2023,Senator Davis (prime),"Senators Davis (prime), Johnson, Mehlhaff, Nesiba, and Rohl and Representative Blare (prime)",establish educational standards for the expanded practice of optometry.,Boards and Commissions; Health Care; Professions and Occupations,http://sdlegislature.gov/Session/Bill/23707
SB88,2023-RS,2023,Senator Rohl (prime),"Senators Rohl (prime), Crabtree, Otten (Herman), Pischke, Tobin, Wheeler, and Zikmund and Representatives Tordsen (prime), Blare, Moore, and Reisch",amend a provision allowing municipalities to jointly license and regulate intercity services.,Municipal Government,http://sdlegislature.gov/Session/Bill/24092
SB89,2023-RS,2023,Senator Hunhoff (prime),"Senators Hunhoff (prime), Breitling, Davis, Diedrich, Johnson, Larson, Nesiba, Novstrup, Rohl, Stalzer, Wiik, and Zikmund and Representatives DeGroot (prime), Bartels, Blare, Duba, Emery, Fitzgerald, Koth, Kull, Moore, Nelson, Olson, Perry, Rehfeldt, Reimer, Reisch, Tordsen, and Wittman",increase the daily maximum award for the alternative care program administered by the Unified Judicial System.,Courts and Judiciary,http://sdlegislature.gov/Session/Bill/24037
SB90,2023-RS,2023,Senator Reed (prime),"Senators Reed (prime), Castleberry, Davis, Deibert, Diedrich, Duhamel, Hunhoff, Larson, Rohl, and Tobin and Representatives Drury (prime), Chase, Duba, Fitzgerald, Pourier, and Wittman",provide certain definitions related to the crime of rape.,Crimes; Sex Offenses,http://sdlegislature.gov/Session/Bill/23800
SB91,2023-RS,2023,Senator Reed (prime),"Senators Reed (prime), Castleberry, Davis, Diedrich, Duhamel, Hoffman, Larson, Mehlhaff, Rohl, Stalzer, and Tobin and Representatives Drury (prime), Blare, Deutsch, Duba, Fitzgerald, Koth, Perry, Pourier, Reisch, and Wittman",revise certain provisions regarding the crime of rape and provide a penalty therefor.,Crimes; Sex Offenses,http://sdlegislature.gov/Session/Bill/23829
