LD_num,paper_num,term,session,title,primary_sponsor,cosponsors,reference_comm,reference_date,status,chapter_num,bill_url,chamber_status_url
LD0435,HP0268,131,Second Regular Session,"Resolve, to Require the Department of Health and Human Services to Report on Children's Residential Treatment Services and Implementation of the Department's Strategic Priorities for Children's Behavioral Health Services",Representative Lori GRAMLICH of Old Orchard Beach,"Representative Lydia CRAFTS of Newcastle, Representative Margaret CRAVEN of Lewiston, Representative Drew GATTINE of Westbrook, Representative Anne GRAHAM of North Yarmouth, Representative Abigail GRIFFIN of Levant, Senator Henry INGWERSEN of York, Representative Kathy JAVNER of Chester, Representative Colleen MADIGAN of Waterville, Representative Samuel ZAGER of Portland",Committee on Health and Human Services,2023-02-02,"Emergency Finally Passed, Mar 28, 2024 Governor's Action: Emergency Signed, Mar 28, 2024","RESLV, Chapter 158",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=435,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085760
LD0436,HP0269,131,First Special Session,An Act to Provide Career and Technical Education Students with Credit Toward High School Graduation for Work Completed in Career and Technical Education Centers and Regions,Representative David WOODSOME of Waterboro,"Senator Matthew HARRINGTON of York, Representative Lucas LANIGAN of Sanford, Senator Joseph RAFFERTY of York, Representative Heidi SAMPSON of Alfred",Committee on Education and Cultural Affairs,2023-02-02,"Enacted, Jun 22, 2023 Governor's Action: Signed, Jun 22, 2023","ACTPUB, Chapter 247",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=436,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085761
LD0437,HP0270,131,First Special Session,An Act to Eliminate the Repeal Provision on Waste-to-energy Renewable Energy Credits,Representative Richard CAMPBELL of Orrington,Senator Peter LYFORD of Penobscot,"Committee on Energy, Utilities and Technology",2023-02-02,"Ought Not to Pass Pursuant To Joint Rule 310, May 4, 2023",,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=437,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085763
LD0438,HP0271,131,First Special Session,An Act to Clarify and Amend the Department of Inland Fisheries and Wildlife Licensing Laws,Representative Stephen WOOD of Greene,,Committee on Inland Fisheries and Wildlife,2023-02-02,"Enacted, Jun 26, 2023 Governor's Action: Signed, Jun 26, 2023","ACTPUB, Chapter 308",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=438,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085765
LD0439,HP0272,131,First Special Session,An Act to Allow Death by Suicide to Be Considered a Death While in the Line of Duty,Representative Suzanne SALISBURY of Westbrook,,Committee on Criminal Justice and Public Safety,2023-02-02,"Enacted, Jul 26, 2023 Governor's Action: Signed, Jul 26, 2023","ACTPUB, Chapter 433",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=439,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085767
LD0440,HP0273,131,First Special Session,An Act to Protect Customers from Financial Scams by Requiring Retailers to Provide Information on Potential Signs of Financial Scams,Representative Lydia CRAFTS of Newcastle,"Representative Lynn COPELAND of Saco, Representative Kelly MURPHY of Scarborough, Representative Anne PERRY of Calais","Committee on Innovation, Development, Economic Advancement and Business",2023-02-02,"Ought Not to Pass Pursuant To Joint Rule 310, Apr 18, 2023",,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=440,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085768
LD0441,HP0274,131,First Regular Session,An Act to Amend the Laws Governing Recreational Freshwater Fishing with Respect to a Portion of Middle River in Marshfield and Machias,Representative Kenneth DAVIS of East Machias,Representative Tiffany STROUT of Harrington,Committee on Inland Fisheries and Wildlife,2023-02-02,"Ought Not to Pass Pursuant To Joint Rule 310, Mar 23, 2023",,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=441,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085770
LD0442,HP0275,131,First Special Session,An Act Regarding Renewable Energy Projects,Representative Richard BRADSTREET of Vassalboro,"Representative Scott CYRWAY of Albion, Representative Gary DRINKWATER of Milford, Representative Randall GREENWOOD of Wales","Committee on Energy, Utilities and Technology",2023-02-02,"Accepted Majority (ONTP) Report, Jun 13, 2023",,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=442,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085771
LD0443,HP0276,131,First Special Session,An Act to Prohibit Marriage of Any Person Under 17 Years of Age,Representative Kevin O'CONNELL of Brewer,"Representative Valli GEIGER of Rockland, Representative Lori GRAMLICH of Old Orchard Beach, President Troy JACKSON of Aroostook, Representative Michael LEMELIN of Chelsea, Representative Kristi MATHIESON of Kittery, Representative Stephen MORIARTY of Cumberland, Representative Laura SUPICA of Bangor, Speaker Rachel TALBOT ROSS of Portland",Committee on Judiciary,2023-02-02,"Enacted, Jun 1, 2023 Governor's Action: Signed, Jun 1, 2023","ACTPUB, Chapter 116",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=443,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085772
LD0444,SP0199,131,Second Regular Session,An Act to Require Health Insurance Coverage for Specialized Risk Screening for First Responders and Other Public Safety Professionals,Senator Donna BAILEY of York,"Representative Poppy ARFORD of Brunswick, Representative Sally CLUCHEY of Bowdoinham, Representative Lynn COPELAND of Saco, Representative Anne-Marie MASTRACCIO of Sanford, Representative Kristi MATHIESON of Kittery, Representative Robert NUTTING of Oakland, Senator Cameron RENY of Lincoln","Committee on Health Coverage, Insurance and Financial Services",2023-02-02,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=444,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085750
LD0445,SP0200,131,Second Regular Session,"Resolve, Directing the Department of Health and Human Services to Apply for a Waiver from the Federal Government for the Medicaid Limitation on Payment to a Facility with More Than 16 Inpatient Beds for Psychiatric Treatment",Senator Joseph BALDACCI of Penobscot,,Committee on Health and Human Services,2023-02-02,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=445,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085751
LD0446,SP0201,131,First Special Session,"Resolve, to Update Allowable Limits on Mortuary Trusts for the Purposes of MaineCare Eligibility",Senator Joseph BALDACCI of Penobscot,,Committee on Health and Human Services,2023-02-02,"Finally Passed, Jun 12, 2023 Governor's Action: Signed, Jun 12, 2023","RESLV, Chapter 34",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=446,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085752
LD0447,SP0202,131,Second Regular Session,An Act to Support Higher Education in Maine by Providing Funds to Maine's Community Colleges,Senator Matthea DAUGHTRY of Cumberland,"Representative Michael BRENNAN of Portland, Representative Janice DODGE of Belfast, Senator James LIBBY of Cumberland, Senator Teresa PIERCE of Cumberland, Senator Joseph RAFFERTY of York",Committee on Education and Cultural Affairs,2023-02-02,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=447,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085755
LD0448,HP0277,131,First Special Session,An Act to Improve Access to Behavioral Health Services for Maine Families and Children on MaineCare and to Increase the Number of Behavioral Health Professionals in the State,Representative Charles SKOLD of Portland,,Committee on Health and Human Services,2023-02-02,"Leave to Withdraw, Apr 27, 2023",,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=448,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085784
LD0449,HP0278,131,First Special Session,"An Act to Authorize the Department of Health and Human Services to License Home-based and Community-based Services for Persons with an Intellectual Disability, Autism Spectrum Disorder or a Related Condition or an Acquired Brain Injury and Define Autism Spectrum Disorder",Representative Kathy JAVNER of Chester,,Committee on Health and Human Services,2023-02-02,"Enacted, May 15, 2023 Governor's Action: Signed, May 15, 2023","ACTPUB, Chapter 89",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=449,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085785
LD0450,SP0204,131,Second Regular Session,An Act to Authorize a General Fund Bond Issue to Upgrade and Replace Emergency Alert System Infrastructure of Maine Public,Senator Teresa PIERCE of Cumberland,"Senator Donna BAILEY of York, Representative Michael BRENNAN of Portland, Representative Jessica FAY of Raymond, Representative Rebecca JAUCH of Topsham, Representative Amy KUHN of Falmouth, Senator James LIBBY of Cumberland, Representative Anne PERRY of Calais, Senator Harold STEWART of Aroostook",Committee on Appropriations and Financial Affairs,2023-02-02,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=450,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085782
LD0451,SP0205,131,First Special Session,An Act to Ensure Transparent and Accountable Temporary Nurse Agencies,Senator Joseph BALDACCI of Penobscot,,Committee on Health and Human Services,2023-02-07,"Enacted, Jul 26, 2023 Governor's Action: Signed, Jul 26, 2023","ACTPUB, Chapter 434",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=451,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085805
LD0452,SP0206,131,First Regular Session,An Act to Reform the Laws Regarding the Payment of Criminal Fines,Senator Pinny BEEBE-CENTER of Knox,,Committee on Judiciary,2023-02-07,"Ought Not to Pass Pursuant To Joint Rule 310, Mar 21, 2023",,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=452,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085806
LD0453,SP0207,131,First Special Session,An Act to Require the Recording of Grand Jury Proceedings,Senator Pinny BEEBE-CENTER of Knox,,Committee on Judiciary,2023-02-07,"Accepted Minority (ONTP) Report, May 23, 2023",,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=453,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085807
LD0454,SP0208,131,First Special Session,An Act to Establish a 180-day State Residency Requirement for Municipal General Assistance,Senator Eric BRAKEY of Androscoggin,"Representative John ANDREWS of Paris, Representative Randall GREENWOOD of Wales, Senator Stacey GUERIN of Penobscot, Senator Matthew HARRINGTON of York, Senator Peter LYFORD of Penobscot, Senator Marianne MOORE of Washington, Representative Tracy QUINT of Hodgdon",Committee on Health and Human Services,2023-02-07,"Ought Not to Pass Pursuant To Joint Rule 310, May 30, 2023",,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=454,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085808
LD0455,SP0209,131,First Special Session,An Act Regarding a COVID-19 Memorial,Senator Benjamin CHIPMAN of Cumberland,,Committee on State and Local Government,2023-02-07,"Leave to Withdraw, Apr 13, 2023",,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=455,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085809
LD0456,SP0210,131,First Special Session,An Act to Support the Safe Use of Bicycles and Roller Skis,Senator Benjamin CHIPMAN of Cumberland,Representative Kevin O'CONNELL of Brewer,Committee on Transportation,2023-02-07,"Enacted, Jun 28, 2023 Governor's Action: Unsigned, Jun 28, 2023","ACTPUB, Chapter 334",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=456,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085811
LD0457,SP0211,131,Second Regular Session,An Act to Amend Maine's Tax Laws,Senator Benjamin CHIPMAN of Cumberland,,Committee on Taxation,2023-02-07,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=457,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085812
LD0458,SP0212,131,First Special Session,An Act to Require an Application for a Hunting License to Include a Check-off Box Indicating an Applicant's Wish to Be Entered in the Antlerless Deer Permit Lottery,Senator Stacey GUERIN of Penobscot,"Senator Russell BLACK of Franklin, Representative James DILL of Old Town, Representative H. LANDRY of Farmington, Representative James THORNE of Carmel",Committee on Inland Fisheries and Wildlife,2023-02-07,"Ought Not to Pass Pursuant To Joint Rule 310, Apr 11, 2023",,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=458,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085814
LD0459,SP0213,131,First Special Session,An Act to Update the Procedures for Issuance of Orders Related to Involuntary Hospitalizations,Senator Lisa KEIM of Oxford,,Committee on Judiciary,2023-02-07,"Enacted, May 8, 2023 Governor's Action: Signed, May 8, 2023","ACTPUB, Chapter 66",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=459,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085817
LD0460,SP0214,131,Second Regular Session,An Act to Authorize a General Fund Bond Issue to Improve Student Success and Workforce Readiness Within the University of Maine System,Senator Teresa PIERCE of Cumberland,"Senator Richard BENNETT of Oxford, Representative Michael BRENNAN of Portland, Representative Janice DODGE of Belfast, President Troy JACKSON of Aroostook, Senator James LIBBY of Cumberland, Representative H. MILLETT of Waterford, Representative Rebecca MILLETT of Cape Elizabeth, Senator Joseph RAFFERTY of York, Senator Michael TIPPING of Penobscot",Committee on Appropriations and Financial Affairs,2023-02-07,,,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=460,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085819
LD0461,SP0215,131,First Special Session,An Act Regarding Private Ways and Private Roads,Senator Eloise VITELLI of Sagadahoc,"Senator Matthea DAUGHTRY of Cumberland, Representative Allison HEPLER of Woolwich, Representative Melanie SACHS of Freeport",Committee on State and Local Government,2023-02-07,"Enacted, Jul 6, 2023 Governor's Action: Unsigned, Jul 6, 2023","ACTPUB, Chapter 387",http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=461,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085822
LD0462,HP0279,131,First Special Session,An Act to Assist Persons Experiencing Homelessness in Areas of High Rent by Seeking a Waiver from the Federal Government,Representative Colleen MADIGAN of Waterville,"Senator Pinny BEEBE-CENTER of Knox, Senator Benjamin CHIPMAN of Cumberland, Representative Grayson LOOKNER of Portland, Representative Laura SUPICA of Bangor",Committee on Housing,2023-02-07,"Ought Not to Pass Pursuant To Joint Rule 310, Apr 27, 2023",,http://legislature.maine.gov/legis/bills/display_ps.asp?PID=1456&snum=131&paper=&paperld=l&ld=462,http://legislature.maine.gov/LawMakerWeb/summary.asp?ID=280085832
