bill_id,session,chamber,action_date,action,order,comm_order,vote
HB4139,2024R1,H,2024-03-04,Motion to withdraw from Behavioral Health and Health Care failed.,4,,"Ayes, 27; Nays, 31--Andersen, Bowman, Bynum, Chaichi, Dexter, Evans, Fahey, Gamba, Gomberg, Grayber, Helm, Holvey, Hudson, Kropf, Lively, Marsh, McLain, Nathanson, Nelson, Nguyen D, Nosse, Pham H, Pham K, Reynolds, Ruiz, Sanchez, Sosa, Tran, Valderrama, Walters, Speaker Rayfield; Excused, 2--Boshart Davis, Cramer."
HB4139,2024R1,H,2024-03-07,In committee upon adjournment.,5,,
HB4140,2024R1,H,2024-02-06,HJUD Committee ~ Public Hearing: Heard,,1,
HB4140,2024R1,H,2024-02-13,HJUD Committee ~ Work Session: Heard,,2,
HB4140,2024R1,H,2024-02-15,HJUD Committee ~ Work Session: Heard and Reported Out with Amendments,,3,
HB4140,2024R1,J,2024-02-22,JWMPS Committee ~ Work Session: Heard and Reported Out,,4,
HB4140,2024R1,J,2024-02-28,JWM Committee ~ Work Session: Heard and Reported Out,,5,
HB4140,2024R1,H,2024-02-05,First reading. Referred to Speaker's desk.,1,,
HB4140,2024R1,H,2024-02-05,Referred to Judiciary with subsequent referral to Ways and Means.,2,,
HB4140,2024R1,H,2024-02-06,Public Hearing held.,3,,
HB4140,2024R1,H,2024-02-13,Work Session held.,4,,
HB4140,2024R1,H,2024-02-15,Work Session held.,5,,
HB4140,2024R1,H,2024-02-16,"Recommendation: Do pass with amendments, be printed A-Engrossed, and be referred to Ways and Means by prior reference.",6,,
HB4140,2024R1,H,2024-02-16,Referred to Ways and Means by prior reference.,7,,
HB4140,2024R1,H,2024-02-20,Assigned to Subcommittee On Public Safety.,8,,
HB4140,2024R1,H,2024-02-22,Returned to Full Committee.,9,,
HB4140,2024R1,H,2024-02-22,Work Session held.,10,,
HB4140,2024R1,H,2024-02-28,Work Session held.,11,,
HB4140,2024R1,H,2024-03-01,Recommendation: Do pass.,12,,
HB4140,2024R1,H,2024-03-04,Second reading.,13,,
HB4140,2024R1,H,2024-03-04,Rules suspended. Third reading. Carried by Kropf. Passed.,14,,"Ayes, 52; Excused, 2--Boshart Davis, Cramer; Excused for Business of the House, 6--Bowman, Dexter, Javadi, Sanchez, Scharf, Speaker Rayfield."
HB4140,2024R1,S,2024-03-05,First reading. Referred to President's desk.,15,,
HB4140,2024R1,S,2024-03-05,Referred to Ways and Means.,16,,
HB4140,2024R1,S,2024-03-06,Recommendation: Do pass the A-Eng. bill.,17,,
HB4140,2024R1,S,2024-03-06,Second reading.,18,,
HB4140,2024R1,S,2024-03-06,Rules suspended. Third reading.  Carried by Sollman.  Passed.,19,,"Ayes, 26; Nays, 3--Boquist, Linthicum, Robinson; Excused, 1--Thatcher."
HB4140,2024R1,H,2024-03-07,Speaker signed.,20,,
HB4140,2024R1,S,2024-03-07,President signed.,21,,
HB4140,2024R1,H,2024-04-04,Governor signed.,22,,
HB4140,2024R1,H,2024-04-10,"Chapter 86, (2024 Laws): Effective date April 4, 2024.",23,,
HB4141,2024R1,H,2024-02-08,HREV Committee ~ Public Hearing: Heard,,1,
HB4141,2024R1,H,2024-02-05,First reading. Referred to Speaker's desk.,1,,
HB4141,2024R1,H,2024-02-05,Referred to Revenue.,2,,
HB4141,2024R1,H,2024-02-08,Public Hearing held.,3,,
HB4141,2024R1,H,2024-03-07,In committee upon adjournment.,4,,
HB4142,2024R1,H,2024-02-05,First reading. Referred to Speaker's desk.,1,,
HB4142,2024R1,H,2024-02-05,Referred to Judiciary.,2,,
HB4142,2024R1,H,2024-03-07,In committee upon adjournment.,3,,
HB4143,2024R1,H,2024-02-05,First reading. Referred to Speaker's desk.,1,,
HB4143,2024R1,H,2024-02-05,Referred to Behavioral Health and Health Care.,2,,
HB4143,2024R1,H,2024-03-07,In committee upon adjournment.,3,,
HB4144,2024R1,H,2024-02-05,First reading. Referred to Speaker's desk.,1,,
HB4144,2024R1,H,2024-02-05,Referred to Judiciary with subsequent referral to Ways and Means.,2,,
HB4144,2024R1,H,2024-03-07,In committee upon adjournment.,3,,
HB4145,2024R1,H,2024-02-08,HJUD Committee ~ Public Hearing: Not Heard,,1,
HB4145,2024R1,H,2024-02-15,HJUD Committee ~ Work Session: Heard and Reported Out with Amendments,,2,
HB4145,2024R1,H,2024-02-13,HJUD Committee ~ Public Hearing: Heard,,3,
HB4145,2024R1,S,2024-02-26,SJUD Committee ~ Public Hearing: Heard,,4,
HB4145,2024R1,S,2024-02-27,SJUD Committee ~ Work Session: Heard and Reported Out with Amendments,,5,
HB4145,2024R1,H,2024-02-05,First reading. Referred to Speaker's desk.,1,,
HB4145,2024R1,H,2024-02-05,Referred to Judiciary with subsequent referral to Ways and Means.,2,,
HB4145,2024R1,H,2024-02-13,Public Hearing held.,3,,
HB4145,2024R1,H,2024-02-15,Work Session held.,4,,
HB4145,2024R1,H,2024-02-16,"Recommendation: Do pass with amendments, be printed A-Engrossed, and subsequent referral to Ways and Means be rescinded.",5,,
HB4145,2024R1,H,2024-02-16,Subsequent referral to Ways and Means rescinded by order of the Speaker.,6,,
HB4145,2024R1,H,2024-02-19,Second reading.,7,,
HB4145,2024R1,H,2024-02-20,Third reading. Carried by Gomberg. Passed.,8,,"Ayes, 58; Excused, 2--Boshart Davis, Lively."
HB4145,2024R1,S,2024-02-21,First reading. Referred to President's desk.,9,,
HB4145,2024R1,S,2024-02-21,Referred to Judiciary.,10,,
HB4145,2024R1,S,2024-02-26,Public Hearing held.,11,,
HB4145,2024R1,S,2024-02-27,Work Session held.,12,,
HB4145,2024R1,S,2024-02-29,Recommendation: Do pass with amendments to the A-Eng. bill to resolve conflicts. (Printed B-Eng.),13,,
HB4145,2024R1,S,2024-03-01,Second reading.,14,,
HB4145,2024R1,S,2024-03-04,Carried over to 03-05 by unanimous consent.,15,,
HB4145,2024R1,S,2024-03-05,Third reading.  Carried by Manning Jr.  Passed.,16,,"Ayes, 25; Nays, 5--Bonham, Boquist, Linthicum, Robinson, Smith DB."
HB4145,2024R1,H,2024-03-06,House concurred in Senate amendments and repassed bill.,17,,"Ayes, 56; Excused, 4--Boshart Davis, Bynum, Cramer, Owens."
HB4145,2024R1,H,2024-03-13,Speaker signed.,18,,
HB4145,2024R1,S,2024-03-19,President signed.,19,,
HB4145,2024R1,H,2024-03-27,Governor signed.,20,,
HB4145,2024R1,H,2024-03-28,"Chapter 41, (2024 Laws): Effective date January 1, 2025.",21,,
HB4146,2024R1,H,2024-02-08,HJUD Committee ~ Public Hearing: Not Heard,,1,
HB4146,2024R1,H,2024-02-15,HJUD Committee ~ Work Session: Heard and Reported Out with Amendments,,2,
HB4146,2024R1,H,2024-02-13,HJUD Committee ~ Public Hearing: Heard,,3,
HB4146,2024R1,S,2024-02-26,SJUD Committee ~ Public Hearing: Heard,,4,
HB4146,2024R1,S,2024-02-27,SJUD Committee ~ Work Session: Heard and Reported Out,,5,
HB4146,2024R1,H,2024-02-05,First reading. Referred to Speaker's desk.,1,,
HB4146,2024R1,H,2024-02-05,Referred to Judiciary.,2,,
HB4146,2024R1,H,2024-02-13,Public Hearing held.,3,,
HB4146,2024R1,H,2024-02-15,Work Session held.,4,,
HB4146,2024R1,H,2024-02-16,Recommendation: Do pass with amendments and be printed A-Engrossed.,5,,
HB4146,2024R1,H,2024-02-19,Second reading.,6,,
HB4146,2024R1,H,2024-02-20,"Rules suspended. Carried over to February 21, 2024 Calendar.",7,,
HB4146,2024R1,H,2024-02-21,Third reading. Carried by Hartman. Passed.,8,,"Ayes, 54; Excused, 6--Boshart Davis, Bynum, Levy E, Marsh, Pham K, Ruiz."
HB4146,2024R1,S,2024-02-21,First reading. Referred to President's desk.,9,,
HB4146,2024R1,S,2024-02-21,Referred to Judiciary.,10,,
HB4146,2024R1,S,2024-02-26,Public Hearing held.,11,,
HB4146,2024R1,S,2024-02-27,Work Session held.,12,,
HB4146,2024R1,S,2024-02-29,Recommendation: Do pass the A-Eng. bill.,13,,
HB4146,2024R1,S,2024-02-29,Second reading.,14,,
HB4146,2024R1,S,2024-03-01,Carried over to 03-04 by unanimous consent.,15,,
HB4146,2024R1,S,2024-03-04,Carried over to 03-05 by unanimous consent.,16,,
HB4146,2024R1,S,2024-03-05,"Third reading.  Carried by Taylor, Gelser Blouin.  Passed.",17,,"Ayes, 29; Excused, 1--Woods."
HB4146,2024R1,H,2024-03-06,Speaker signed.,18,,
HB4146,2024R1,S,2024-03-07,President signed.,19,,
HB4146,2024R1,H,2024-03-27,Governor signed.,20,,
HB4146,2024R1,H,2024-03-28,"Chapter 42, (2024 Laws): Effective date March 27, 2024.",21,,
HB4147,2024R1,H,2024-02-12,HED Committee ~ Public Hearing: Heard,,1,
HB4147,2024R1,H,2024-02-14,HED Committee ~ Work Session: Heard and Reported Out with Amendments,,2,
HB4147,2024R1,S,2024-02-22,SED Committee ~ Public Hearing: Heard,,3,
HB4147,2024R1,S,2024-02-27,SED Committee ~ Work Session: Heard and Reported Out,,4,
HB4147,2024R1,H,2024-02-05,First reading. Referred to Speaker's desk.,1,,
HB4147,2024R1,H,2024-02-05,Referred to Education.,2,,
HB4147,2024R1,H,2024-02-12,Public Hearing held.,3,,
HB4147,2024R1,H,2024-02-14,Work Session held.,4,,
HB4147,2024R1,H,2024-02-15,Recommendation: Do pass with amendments and be printed A-Engrossed.,5,,
HB4147,2024R1,H,2024-02-16,Second reading.,6,,
HB4147,2024R1,H,2024-02-19,Third reading. Carried by Neron. Passed.,7,,"Ayes, 49; Nays, 5--Evans, Osborne, Reschke, Scharf, Yunker; Excused, 2--Lively, Smith G; Excused for Business of the House, 4--Boshart Davis, Goodwin, Kropf, Speaker Rayfield."
HB4147,2024R1,S,2024-02-20,First reading. Referred to President's desk.,8,,
HB4147,2024R1,S,2024-02-20,Referred to Education.,9,,
HB4147,2024R1,S,2024-02-22,Public Hearing held.,10,,
HB4147,2024R1,S,2024-02-27,Work Session held.,11,,
HB4147,2024R1,S,2024-02-29,Recommendation: Do pass the A-Eng. bill.,12,,
HB4147,2024R1,S,2024-02-29,Second reading.,13,,
HB4147,2024R1,S,2024-03-01,Carried over to 03-04 by unanimous consent.,14,,
HB4147,2024R1,S,2024-03-04,Carried over to 03-05 by unanimous consent.,15,,
HB4147,2024R1,S,2024-03-05,Third reading.  Carried by Dembrow.  Passed.,16,,"Ayes, 25; Nays, 4--Boquist, Linthicum, Robinson, Thatcher; Excused, 1--Woods."
HB4147,2024R1,H,2024-03-06,Speaker signed.,17,,
HB4147,2024R1,S,2024-03-07,President signed.,18,,
HB4147,2024R1,H,2024-03-27,Governor signed.,19,,
HB4147,2024R1,H,2024-03-28,"Chapter 43, (2024 Laws): Effective date January 1, 2025.",20,,
HB4148,2024R1,H,2024-02-06,HALNRW Committee ~ Public Hearing: Heard,,1,
HB4148,2024R1,H,2024-02-13,HALNRW Committee ~ Work Session: Heard and Reported Out with Amendments,,2,
HB4148,2024R1,H,2024-02-05,First reading. Referred to Speaker's desk.,1,,
HB4148,2024R1,H,2024-02-05,"Referred to Agriculture, Land Use, Natural Resources, and Water with subsequent referral to Ways and Means.",2,,
HB4148,2024R1,H,2024-02-06,Public Hearing held.,3,,
HB4148,2024R1,H,2024-02-13,Work Session held.,4,,
HB4148,2024R1,H,2024-02-16,"Recommendation: Do pass with amendments, be printed A-Engrossed, and be referred to Ways and Means by prior reference.",5,,
HB4148,2024R1,H,2024-02-16,Referred to Ways and Means by prior reference.,6,,
HB4148,2024R1,H,2024-03-07,In committee upon adjournment.,7,,
HB4149,2024R1,H,2024-02-06,HBHHC Committee ~ Public Hearing: Heard,,1,
HB4149,2024R1,H,2024-02-12,HBHHC Committee ~ Work Session: Not Heard,,2,
HB4149,2024R1,H,2024-02-14,HBHHC Committee ~ Work Session: Not Heard,,3,
HB4149,2024R1,H,2024-02-19,HBHHC Committee ~ Work Session: Heard and Reported Out,,4,
HB4149,2024R1,J,2024-03-01,JWMCC Committee ~ Work Session: Heard and Reported Out,,5,
HB4149,2024R1,J,2024-03-04,JWM Committee ~ Work Session: Heard and Reported Out with Amendments,,6,
HB4149,2024R1,H,2024-02-05,First reading. Referred to Speaker's desk.,1,,
HB4149,2024R1,H,2024-02-05,Referred to Behavioral Health and Health Care with subsequent referral to Ways and Means.,2,,
HB4149,2024R1,H,2024-02-06,Public Hearing held.,3,,
HB4149,2024R1,H,2024-02-19,Work Session held.,4,,
HB4149,2024R1,H,2024-02-22,"Recommendation: Do pass with amendments, be printed A-Engrossed, and be referred to Ways and Means by prior reference.",5,,
HB4149,2024R1,H,2024-02-22,Referred to Ways and Means by prior reference.,6,,
HB4149,2024R1,H,2024-02-28,Assigned to Subcommittee On Capital Construction.,7,,
HB4149,2024R1,H,2024-03-01,Returned to Full Committee.,8,,
HB4149,2024R1,H,2024-03-01,Work Session held.,9,,
HB4149,2024R1,H,2024-03-04,Work Session held.,10,,
HB4149,2024R1,H,2024-03-05,Recommendation: Do pass with amendments and be printed B-Engrossed.,11,,
HB4149,2024R1,H,2024-03-06,Second reading.,12,,
HB4149,2024R1,H,2024-03-06,Rules suspended. Third reading. Carried by Nathanson. Passed.,13,,"Ayes, 55; Nays, 1--Yunker; Excused, 3--Boshart Davis, Cramer, Owens; Excused for Business of the House, 1--Elmer."
HB4149,2024R1,S,2024-03-06,First reading. Referred to President's desk.,14,,
HB4149,2024R1,S,2024-03-06,Referred to Ways and Means.,15,,
HB4149,2024R1,S,2024-03-07,Recommendation: Do pass the B-Eng. bill.,16,,
HB4149,2024R1,S,2024-03-07,Second reading.,17,,
HB4149,2024R1,S,2024-03-07,Rules suspended. Third reading.  Carried by Hansell.  Passed.,18,,"Ayes, 25; Nays, 3--Boquist, Linthicum, Robinson; Excused, 2--Thatcher, Weber."
HB4149,2024R1,H,2024-03-13,Speaker signed.,19,,
HB4149,2024R1,S,2024-03-19,President signed.,20,,
HB4149,2024R1,H,2024-04-04,Governor signed.,21,,
HB4149,2024R1,H,2024-04-10,"Chapter 87, (2024 Laws): Effective date April 4, 2024.",22,,
HB4150,2024R1,H,2024-02-05,HBHHC Committee ~ Public Hearing: Heard,,1,
HB4150,2024R1,H,2024-02-12,HBHHC Committee ~ Work Session: Heard and Reported Out,,2,
HB4150,2024R1,S,2024-02-21,SHC Committee ~ Public Hearing and Work Session: Heard and Reported Out,,3,
HB4150,2024R1,H,2024-02-05,First reading. Referred to Speaker's desk.,1,,
HB4150,2024R1,H,2024-02-05,Referred to Behavioral Health and Health Care.,2,,
HB4150,2024R1,H,2024-02-05,Public Hearing held.,3,,
HB4150,2024R1,H,2024-02-12,Work Session held.,4,,
HB4150,2024R1,H,2024-02-13,Recommendation: Do pass.,5,,
HB4150,2024R1,H,2024-02-14,Second reading.,6,,
HB4150,2024R1,H,2024-02-14,Rules suspended. Third reading. Carried by Javadi. Passed.,7,,"Ayes, 59; Nays, 1--Yunker."
HB4150,2024R1,S,2024-02-15,First reading. Referred to President's desk.,8,,
HB4150,2024R1,S,2024-02-15,Referred to Health Care.,9,,
HB4150,2024R1,S,2024-02-21,Public Hearing and Work Session held.,10,,
HB4150,2024R1,S,2024-02-26,Recommendation: Do pass.,11,,
HB4150,2024R1,S,2024-02-26,Second reading.,12,,
HB4150,2024R1,S,2024-02-27,Carried over to 02-28 by unanimous consent.,13,,
HB4150,2024R1,S,2024-02-28,Third reading.  Carried by Campos.  Passed.,14,,"Ayes, 28; Nays, 2--Boquist, Thatcher."
HB4150,2024R1,H,2024-03-01,Speaker signed.,15,,
HB4150,2024R1,S,2024-03-01,President signed.,16,,
HB4150,2024R1,H,2024-03-07,Governor signed.,17,,
HB4150,2024R1,H,2024-03-12,"Chapter 5, (2024 Laws): Effective date June 6, 2024.",18,,
HB4151,2024R1,H,2024-02-05,HBHHC Committee ~ Public Hearing: Heard,,1,
HB4151,2024R1,H,2024-02-12,HBHHC Committee ~ Work Session: Heard and Reported Out with Amendments,,2,
HB4151,2024R1,J,2024-02-28,JWMHS Committee ~ Work Session: Heard and Reported Out,,3,
HB4151,2024R1,J,2024-03-01,JWM Committee ~ Work Session: Heard and Reported Out with Amendments,,4,
HB4151,2024R1,H,2024-02-05,First reading. Referred to Speaker's desk.,1,,
HB4151,2024R1,H,2024-02-05,Referred to Behavioral Health and Health Care with subsequent referral to Ways and Means.,2,,
HB4151,2024R1,H,2024-02-05,Public Hearing held.,3,,
HB4151,2024R1,H,2024-02-12,Work Session held.,4,,
HB4151,2024R1,H,2024-02-14,"Recommendation: Do pass with amendments, be printed A-Engrossed, and be referred to Ways and Means by prior reference.",5,,
HB4151,2024R1,H,2024-02-14,Referred to Ways and Means by prior reference.,6,,
HB4151,2024R1,H,2024-02-27,Assigned to Subcommittee On Human Services.,7,,
HB4151,2024R1,H,2024-02-28,Returned to Full Committee.,8,,
HB4151,2024R1,H,2024-02-28,Work Session held.,9,,
HB4151,2024R1,H,2024-03-01,Work Session held.,10,,
HB4151,2024R1,H,2024-03-01,Recommendation: Do pass with amendments and be printed B-Engrossed.,11,,
HB4151,2024R1,H,2024-03-04,Second reading.,12,,
HB4151,2024R1,H,2024-03-04,Rules suspended. Third reading. Carried by Reynolds. Passed.,13,,"Ayes, 51; Nays, 1--Cate; Excused, 2--Boshart Davis, Cramer; Excused for Business of the House, 6--Bowman, Dexter, Javadi, Sanchez, Scharf, Speaker Rayfield."
HB4151,2024R1,S,2024-03-05,First reading. Referred to President's desk.,14,,
HB4151,2024R1,S,2024-03-05,Referred to Ways and Means.,15,,
HB4151,2024R1,S,2024-03-06,Recommendation: Do pass the B-Eng. bill.,16,,
HB4151,2024R1,S,2024-03-06,Second reading.,17,,
HB4151,2024R1,S,2024-03-06,Rules suspended. Third reading.  Carried by Campos.  Passed.,18,,"Ayes, 26; Nays, 3--Boquist, Linthicum, Robinson; Excused, 1--Thatcher."
HB4151,2024R1,H,2024-03-07,Speaker signed.,19,,
HB4151,2024R1,S,2024-03-07,President signed.,20,,
HB4151,2024R1,H,2024-04-04,Governor signed.,21,,
HB4151,2024R1,H,2024-04-10,"Chapter 88, (2024 Laws): Effective date April 4, 2024.",22,,
HB4152,2024R1,H,2024-02-05,First reading. Referred to Speaker's desk.,1,,
HB4152,2024R1,H,2024-02-05,Referred to Information Management and Technology with subsequent referral to Ways and Means.,2,,
HB4152,2024R1,H,2024-03-07,In committee upon adjournment.,3,,
HB4153,2024R1,J,2024-02-07,JLCIMT Committee ~ Public Hearing: Heard,,1,
HB4153,2024R1,J,2024-02-14,JLCIMT Committee ~ Work Session: Heard and Reported Out with Amendments,,2,
HB4153,2024R1,J,2024-02-28,JWMGG Committee ~ Work Session: Heard and Reported Out,,3,
HB4153,2024R1,J,2024-03-01,JWM Committee ~ Work Session: Heard and Reported Out,,4,
HB4153,2024R1,H,2024-02-05,First reading. Referred to Speaker's desk.,1,,
HB4153,2024R1,H,2024-02-05,Referred to Information Management and Technology with subsequent referral to Ways and Means.,2,,
HB4153,2024R1,H,2024-02-07,Public Hearing held.,3,,
HB4153,2024R1,H,2024-02-14,Work Session held.,4,,
HB4153,2024R1,H,2024-02-15,"Recommendation: Do pass with amendments, be printed A-Engrossed, and be referred to Ways and Means by prior reference.",5,,
HB4153,2024R1,H,2024-02-15,Referred to Ways and Means by prior reference.,6,,
HB4153,2024R1,H,2024-02-27,Assigned to Subcommittee On General Government.,7,,
HB4153,2024R1,H,2024-02-28,Returned to Full Committee.,8,,
HB4153,2024R1,H,2024-02-28,Work Session held.,9,,
HB4153,2024R1,H,2024-03-01,Work Session held.,10,,
HB4153,2024R1,H,2024-03-01,Recommendation: Do pass.,11,,
HB4153,2024R1,H,2024-03-04,Second reading.,12,,
HB4153,2024R1,H,2024-03-04,Rules suspended. Third reading. Carried by Nguyen D. Passed.,13,,"Ayes, 52; Excused, 2--Boshart Davis, Cramer; Excused for Business of the House, 6--Bowman, Dexter, Javadi, Sanchez, Scharf, Speaker Rayfield."
HB4153,2024R1,S,2024-03-05,First reading. Referred to President's desk.,14,,
HB4153,2024R1,S,2024-03-05,Referred to Ways and Means.,15,,
HB4153,2024R1,S,2024-03-06,Recommendation: Do pass the A-Eng. bill.,16,,
HB4153,2024R1,S,2024-03-06,Second reading.,17,,
HB4153,2024R1,S,2024-03-06,Rules suspended. Third reading.  Carried by Woods.  Passed.,18,,"Ayes, 26; Nays, 3--Boquist, Linthicum, Robinson; Excused, 1--Thatcher."
HB4153,2024R1,H,2024-03-07,Speaker signed.,19,,
HB4153,2024R1,S,2024-03-07,President signed.,20,,
HB4153,2024R1,H,2024-03-27,Governor signed.,21,,
HB4153,2024R1,H,2024-03-28,"Chapter 44, (2024 Laws): Effective date March 27, 2024.",22,,
HB4154,2024R1,H,2024-02-06,HHED Committee ~ Public Hearing: Heard,,1,
HB4154,2024R1,H,2024-02-13,HHED Committee ~ Work Session: Not Heard,,2,
HB4154,2024R1,H,2024-02-15,HHED Committee ~ Work Session: Heard and Reported Out with Amendments,,3,
HB4154,2024R1,J,2024-03-01,JWMCC Committee ~ Work Session: Heard and Reported Out,,4,
HB4154,2024R1,J,2024-03-04,JWM Committee ~ Work Session: Heard and Reported Out with Amendments,,5,
HB4154,2024R1,H,2024-02-05,First reading. Referred to Speaker's desk.,1,,
HB4154,2024R1,H,2024-02-05,Referred to Higher Education with subsequent referral to Ways and Means.,2,,
HB4154,2024R1,H,2024-02-06,Public Hearing held.,3,,
HB4154,2024R1,H,2024-02-15,Work Session held.,4,,
HB4154,2024R1,H,2024-02-19,"Recommendation: Do pass with amendments, be printed A-Engrossed, and be referred to Ways and Means by prior reference.",5,,
HB4154,2024R1,H,2024-02-19,Referred to Ways and Means by prior reference.,6,,
HB4154,2024R1,H,2024-02-29,Assigned to Subcommittee On Capital Construction.,7,,
HB4154,2024R1,H,2024-03-01,Returned to Full Committee.,8,,
HB4154,2024R1,H,2024-03-01,Work Session held.,9,,
