bill_id,session,intro_date,H_author,S_author,coauthors,title,bill_url
HB1128,2024-RS,2023-02-06,McCall (H),,,Public libraries; Oklahoma Public Libraries Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1128&Session=2400
HB1129,2024-RS,2023-02-06,McCall (H),,,Public libraries; Oklahoma Public Libraries Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1129&Session=2400
HB1130,2024-RS,2023-02-06,Fetgatter (H),Thompson (Roger) (S),,Revenue and taxation; sales tax exemptions; broadband equipment; modifying provisions of exemption; modifying reference; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1130&Session=2400
HB1131,2024-RS,2023-02-06,McCall (H),Daniels (S),Davis (H),Revenue and taxation; income tax; gambling losses; itemization; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1131&Session=2400
HB1132,2024-RS,2023-02-06,McCall (H),,,Revenue and taxation; Oklahoma Revenue and Taxation Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1132&Session=2400
HB1133,2024-RS,2023-02-06,McCall (H),,,Revenue and taxation; Oklahoma Revenue and Taxation Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1133&Session=2400
HB1134,2024-RS,2023-02-06,McCall (H),,,Revenue and taxation; Oklahoma Revenue and Taxation Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1134&Session=2400
HB1135,2024-RS,2023-02-06,McCall (H),,Hilbert (H),Revenue and taxation; Oklahoma Revenue and Taxation Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1135&Session=2400
HB1136,2024-RS,2023-02-06,McCall (H),,,Revenue and taxation; Oklahoma Revenue and Taxation Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1136&Session=2400
HB1137,2024-RS,2023-02-06,McCall (H),,,Revenue and taxation; Oklahoma Revenue and Taxation Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1137&Session=2400
HB1138,2024-RS,2023-02-06,McCall (H),,,Revenue and taxation; Oklahoma Revenue and Taxation Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1138&Session=2400
HB1139,2024-RS,2023-02-06,McCall (H),,,Revenue and taxation; Oklahoma Revenue and Taxation Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1139&Session=2400
HB1140,2024-RS,2023-02-06,McCall (H),,,Soldiers and sailors; Oklahoma Soldiers and Sailors Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1140&Session=2400
HB1141,2024-RS,2023-02-06,McCall (H),,,Soldiers and sailors; Oklahoma Soldiers and Sailors Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1141&Session=2400
HB1142,2024-RS,2023-02-06,McCall (H),,,State capital and capitol building; Oklahoma State Capital and Capitol Building Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1142&Session=2400
HB1143,2024-RS,2023-02-06,McCall (H),,,State capital and capitol building; Oklahoma State Capital and Capitol Building Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1143&Session=2400
HB1144,2024-RS,2023-02-06,McCall (H),Treat (S),,State government; authorizing the commission of certain peace officers; powers and duties; declaring officers are not employees of the Department of Public Safety; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1144&Session=2400
HB1145,2024-RS,2023-02-06,McCall (H),,,State government; Oklahoma State Government Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1145&Session=2400
HB1146,2024-RS,2023-02-06,McCall (H),,,State government; Oklahoma State Government Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1146&Session=2400
HB1147,2024-RS,2023-02-06,McCall (H),,,State government; Oklahoma State Government Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1147&Session=2400
HB1148,2024-RS,2023-02-06,McCall (H),,,State government; Oklahoma State Government Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1148&Session=2400
HB1149,2024-RS,2023-02-06,McCall (H),,,State government; Oklahoma State Government Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1149&Session=2400
HB1150,2024-RS,2023-02-06,McCall (H),Daniels (S),Lepak (H),State government; creating the Oklahoma Foreign Agents Registration Act; requirements; rules and regulations; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1150&Session=2400
HB1151,2024-RS,2023-02-06,McCall (H),Dahm (S),,State government; creating the Procurement Protection Act of 2024; intent; restrictions; disclosure; penalties; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1151&Session=2400
HB1152,2024-RS,2023-02-06,McCall (H),,,Torts; Oklahoma Torts Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1152&Session=2400
HB1153,2024-RS,2023-02-06,McCall (H),,,Torts; Oklahoma Torts Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1153&Session=2400
HB1154,2024-RS,2023-02-06,McCall (H),,,Trusts and pools; Oklahoma Trusts and Pools Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1154&Session=2400
HB1155,2024-RS,2023-02-06,McCall (H),,,Trusts and pools; Oklahoma Trusts and Pools Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1155&Session=2400
HB1156,2024-RS,2023-02-06,McCall (H),,,United States; Oklahoma Federal Relations Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1156&Session=2400
HB1157,2024-RS,2023-02-06,McCall (H),,,United States; Oklahoma Federal Relations Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1157&Session=2400
HB1158,2024-RS,2023-02-06,McCall (H),,,Commercial Code; Oklahoma Commercial Code Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1158&Session=2400
HB1159,2024-RS,2023-02-06,McCall (H),,,Commercial Code; Oklahoma Commercial Code Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1159&Session=2400
HB1160,2024-RS,2023-02-06,McCall (H),,,Amusements and sports; Amusements and Sports Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1160&Session=2400
HB1161,2024-RS,2023-02-06,McCall (H),,,Amusements and sports; Amusements and Sports Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1161&Session=2400
HB1162,2024-RS,2023-02-06,McCall (H),,,Blind persons; Blind Persons Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1162&Session=2400
HB1163,2024-RS,2023-02-06,McCall (H),,,Blind persons; Blind Persons Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1163&Session=2400
HB1164,2024-RS,2023-02-06,McCall (H),,,Children; Children Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1164&Session=2400
HB1165,2024-RS,2023-02-06,McCall (H),,,Children; Children Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1165&Session=2400
HB1166,2024-RS,2023-02-06,McCall (H),,,Children; Children and Juvenile Code Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1166&Session=2400
HB1167,2024-RS,2023-02-06,McCall (H),,,Children; Children and Juvenile Code Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1167&Session=2400
HB1168,2024-RS,2023-02-06,McCall (H),,,Guardian and ward; Guardian and Ward Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1168&Session=2400
HB1169,2024-RS,2023-02-06,McCall (H),,,Guardian and ward; Guardian and Ward Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1169&Session=2400
HB1170,2024-RS,2023-02-06,McCall (H),,,Marriage and families; Marriage and Families Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1170&Session=2400
HB1171,2024-RS,2023-02-06,McCall (H),,,Marriage and families; Marriage and Families Reform Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1171&Session=2400
HB1172,2024-RS,2023-02-06,McCall (H),,,Poor persons; Poor Persons Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1172&Session=2400
HB1173,2024-RS,2023-02-06,McCall (H),,,Poor persons; Poor Persons Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1173&Session=2400
HB1174,2024-RS,2023-02-06,McCall (H),,,Schools; creating the Education Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1174&Session=2400
HB1175,2024-RS,2023-02-06,McCall (H),,,Schools; creating the Education Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1175&Session=2400
HB1176,2024-RS,2023-02-06,McCall (H),,,Schools; creating the Education Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1176&Session=2400
HB1177,2024-RS,2023-02-06,McCall (H),,,Schools; creating the Education Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1177&Session=2400
HB1178,2024-RS,2023-02-06,McCall (H),,,Schools; creating the Education Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1178&Session=2400
HB1179,2024-RS,2023-02-06,McCall (H),,,Schools; creating the Education Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1179&Session=2400
HB1180,2024-RS,2023-02-06,McCall (H),,,Schools; creating the Education Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1180&Session=2400
HB1181,2024-RS,2023-02-06,McCall (H),Dahm (S),Lepak (H); Bullard (S); Stephens (S); Woods (S),Education; creating the Research and Education Protection Act of 2024; providing purpose; effective date; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1181&Session=2400
HB1182,2024-RS,2023-02-06,McCall (H),,,Crimes and punishments; creating the Oklahoma Crimes and Punishments Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1182&Session=2400
HB1183,2024-RS,2023-02-06,McCall (H),,,Crimes and punishments; creating the Oklahoma Crimes and Punishments Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1183&Session=2400
HB1184,2024-RS,2023-02-06,McCall (H),,,Criminal procedure; creating the Oklahoma Criminal Procedure Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1184&Session=2400
HB1185,2024-RS,2023-02-06,McCall (H),,,Criminal procedure; creating the Oklahoma Criminal Procedure Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1185&Session=2400
HB1186,2024-RS,2023-02-06,McCall (H),,,Prisons and reformatories; creating the Oklahoma Prisons and Reformatories Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1186&Session=2400
HB1187,2024-RS,2023-02-06,McCall (H),,,Prisons and reformatories; creating the Oklahoma Prisons and Reformatories Act of 2023; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1187&Session=2400
HB1188,2024-RS,2023-02-06,McCall (H),,,Aircraft and airports; creating the Aircraft and Airports Modernization Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1188&Session=2400
HB1189,2024-RS,2023-02-06,McCall (H),,,Aircraft and airports; creating the Aircraft and Airports Modernization Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1189&Session=2400
HB1190,2024-RS,2023-02-06,McCall (H),,,Aircraft and airports; creating the Aircraft and Airports Modernization Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1190&Session=2400
HB1191,2024-RS,2023-02-06,McCall (H),,,Aircraft and airports; creating the Aircraft and Airports Modernization Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1191&Session=2400
HB1192,2024-RS,2023-02-06,McCall (H),,,Aircraft and airports; creating the Aircraft and Airports Modernization Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1192&Session=2400
HB1193,2024-RS,2023-02-06,McCall (H),,,Common carriers; creating the Common Carriers Modernization Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1193&Session=2400
HB1194,2024-RS,2023-02-06,McCall (H),,,Common carriers; creating the Common Carriers Modernization Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1194&Session=2400
HB1195,2024-RS,2023-02-06,McCall (H),,,Telecommunications; creating the Secure Telecommunications Act of 2024; effective date; emergency.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1195&Session=2400
HB1196,2024-RS,2023-02-06,McCall (H),,,Corporation Commission; creating the Corporation Commission Reform Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1196&Session=2400
HB1197,2024-RS,2023-02-06,McCall (H),,,Corporation Commission; creating the Corporation Commission Reform Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1197&Session=2400
HB1198,2024-RS,2023-02-06,McCall (H),,,Corporation Commission; creating the Corporation Commission Reform Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1198&Session=2400
HB1199,2024-RS,2023-02-06,McCall (H),,,Environment and natural resources; creating the Environment and Natural Resources Modernization Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1199&Session=2400
HB1200,2024-RS,2023-02-06,McCall (H),,,Environment and natural resources; creating the Environment and Natural Resources Modernization Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1200&Session=2400
HB1201,2024-RS,2023-02-06,McCall (H),,,Mines and mining; creating the Mines and Mining Reform Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1201&Session=2400
HB1202,2024-RS,2023-02-06,McCall (H),,,Mines and mining; creating the Mines and Mining Reform Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1202&Session=2400
HB1203,2024-RS,2023-02-06,McCall (H),,,Mines and mining; creating the Mines and Mining Reform Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1203&Session=2400
HB1204,2024-RS,2023-02-06,McCall (H),,,Mines and mining; creating the Mines and Mining Modernization Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1204&Session=2400
HB1205,2024-RS,2023-02-06,McCall (H),,,Mines and mining; creating the Mines and Mining Modernization Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1205&Session=2400
HB1206,2024-RS,2023-02-06,McCall (H),,,Railroads; creating the Railroad Modernization Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1206&Session=2400
HB1207,2024-RS,2023-02-06,McCall (H),,,Railroads; creating the Railroad Modernization Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1207&Session=2400
HB1208,2024-RS,2023-02-06,McCall (H),,,"Roads, bridges and ferries; creating the Transportation Reform Act; effective date.",http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1208&Session=2400
HB1209,2024-RS,2023-02-06,McCall (H),,,"Roads, bridges and ferries; creating the Transportation Reform Act; effective date.",http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1209&Session=2400
HB1210,2024-RS,2023-02-06,McCall (H),,,Waters and water rights; creating the Waters and Water Rights Modification Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1210&Session=2400
HB1211,2024-RS,2023-02-06,McCall (H),,Hefner (H),Waters and water rights; creating the Waters and Water Rights Modification Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1211&Session=2400
HB1212,2024-RS,2023-02-06,McCall (H),,,Waters and water rights; creating the Waters and Water Rights Modification Act; effective date.,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB1212&Session=2400
