bill_id,session,primary_sponsor,floor_sponsor,drafting_attorney,chapter_num,last_action,title,description,comm_note,bill_url
S.B. 228,2023-RS,"Sen. McCay, Daniel","Rep. Eliason, Steve",Andrea Valenti Arthur,,"3 Mar 2023, Senate/ filed",Property Amendments,This bill modifies provisions relating to the disclosure of a sale of nonresidential property.,,https://le.utah.gov/~2023/bills/static/SB0228.html
S.B. 229,2023-RS,"Sen. Weiler, Todd D.","Rep. Abbott, Nelson T.",Michael Cipriano,333,"15 Mar 2023, Governor Signed",Child Support Insurance Coverage Amendments,This bill amends the Utah Child Support Act as it relates to insurance coverage for a child.,,https://le.utah.gov/~2023/bills/static/SB0229.html
S.B. 230,2023-RS,"Sen. Cullimore, Kirk A.","Rep. Teuscher, Jordan D.",Shad Larson,515,"23 Mar 2023, Governor Signed",Kickback Prohibition Amendments,This bill amends prohibitions on kickbacks.,,https://le.utah.gov/~2023/bills/static/SB0230.html
S.B. 231,2023-RS,"Sen. Bramble, Curtis S.","Rep. Loubet, Anthony E.",Amy Shewan,516,"23 Mar 2023, Governor Signed",Government Records Access and Management Act Amendments,This bill makes changes to the Government Records Access and Management Act (act).,,https://le.utah.gov/~2023/bills/static/SB0231.html
S.B. 232,2023-RS,"Sen. Blouin, Nate", ,Braden Hess,,"3 Mar 2023, Senate/ filed",Bicycle Roadway Requirements,This bill amends provisions related to a motor vehicle passing a bicycle.,,https://le.utah.gov/~2023/bills/static/SB0232.html
S.B. 233,2023-RS,"Sen. Johnson, John D.","Rep. Wilcox, Ryan D.",Amy Shewan,517,"23 Mar 2023, Governor Signed",Portable Benefit Plan,This bill enacts provisions related to portable benefit plans.,,https://le.utah.gov/~2023/bills/static/SB0233.html
S.B. 234,2023-RS,"Sen. Escamilla, Luz", ,Daniel M. Cheung,,"3 Mar 2023, Senate/ filed",Maternal and Child Health Services Amendments,This bill addresses recipients of maternal and child health services.,,https://le.utah.gov/~2023/bills/static/SB0234.html
S.B. 235,2023-RS,"Sen. Bramble, Curtis S.","Rep. Eliason, Steve",Andrea Valenti Arthur,518,"23 Mar 2023, Governor Signed",Tax Amendments,This bill amends the sales and use tax exemptions.,,https://le.utah.gov/~2023/bills/static/SB0235.html
S.B. 236,2023-RS,"Sen. Hinkins, David P.","Rep. Snider, Casey",Christine R. Gilbert,258,"14 Mar 2023, Governor Signed",Legislative Water Development Commission Amendments,This bill modifies provisions related to the Legislative Water Development Commission.,,https://le.utah.gov/~2023/bills/static/SB0236.html
S.B. 237,2023-RS,"Sen. McKell, Michael K.","Rep. Hawkins, Jon",Christopher Williams,334,"15 Mar 2023, Governor Signed",Dental Hygienist Amendments,This bill amends provisions related to the practice of dental hygiene.,,https://le.utah.gov/~2023/bills/static/SB0237.html
S.B. 238,2023-RS,"Sen. Weiler, Todd D.","Rep. Teuscher, Jordan D.",Jacqueline Carlton,,"3 Mar 2023, Senate/ filed",Court Fee Amendments,This bill addresses court fees.,,https://le.utah.gov/~2023/bills/static/SB0238.html
S.B. 239,2023-RS,"Sen. Sandall, Scott D.","Rep. Peterson, Thomas W.",Braden Hess,379,"17 Mar 2023, Governor Signed",Golden Spike Highway Designation,This bill renames a portion of Route 13 and a portion of Route 83 as the Golden Spike/Lincoln Memorial Highway.,,https://le.utah.gov/~2023/bills/static/SB0239.html
S.B. 240,2023-RS,"Sen. Adams, J. Stuart","Rep. Whyte, Stephen L.",Gus Harb,519,"23 Mar 2023, Governor Signed",First-time Homebuyer Assistance Program,This bill creates the First-Time Homebuyer Assistance Program.,,https://le.utah.gov/~2023/bills/static/SB0240.html
S.B. 241,2023-RS,"Sen. Stevenson, Jerry W.","Rep. Schultz, Mike",Robert H. Rees,259,"14 Mar 2023, Governor Signed",Utah Inland Port Authority Amendments,This bill modifies provisions relating to the Utah Inland Port Authority.,,https://le.utah.gov/~2023/bills/static/SB0241.html
S.B. 242,2023-RS,"Sen. McCay, Daniel", ,Scott Elder,,"3 Mar 2023, Senate/ filed",Utility Easements Amendments,This bill modifies provisions related to the marking of utilities.,,https://le.utah.gov/~2023/bills/static/SB0242.html
S.B. 243,2023-RS,"Sen. Riebe, Kathleen A.", ,Amy Shewan,,"3 Mar 2023, Senate/ filed",Utah Antidiscrimination Act Amendments,This bill enacts provisions prohibiting wage discrimination on the basis of sex.,,https://le.utah.gov/~2023/bills/static/SB0243.html
S.B. 244,2023-RS,"Sen. Owens, Derrin R.","Rep. Bolinder, Bridger",Kurt P. Gasser,520,"23 Mar 2023, Governor Signed",Driver License Hearings Amendments,This bill requires the Driver License Division to allow virtual participation in administrative hearings.,,https://le.utah.gov/~2023/bills/static/SB0244.html
S.B. 245,2023-RS,"Sen. Bramble, Curtis S.","Rep. Loubet, Anthony E.",Robert H. Rees,521,"23 Mar 2023, Governor Signed",Closed Public Meeting Amendments,This bill modifies a provision relating to the purposes for which a closed meeting may be held.,,https://le.utah.gov/~2023/bills/static/SB0245.html
S.B. 246,2023-RS,"Sen. McKell, Michael K.","Rep. Abbott, Nelson T.",Kurt P. Gasser,522,"23 Mar 2023, Governor Signed",Accident Report Access Amendments,This bill prohibits a person from using an accident report for purposes of marketing services to a person involved in the accident in question.,,https://le.utah.gov/~2023/bills/static/SB0246.html
S.B. 247,2023-RS,"Sen. McKell, Michael K.","Rep. Abbott, Nelson T.",Christopher Williams,523,"23 Mar 2023, Governor Signed",Medical Malpractice Amendments,This bill clarifies what health care means in the context of a medical malpractice action.,,https://le.utah.gov/~2023/bills/static/SB0247.html
S.B. 248,2023-RS,"Sen. Cullimore, Kirk A.", ,Andrea Valenti Arthur,,"3 Mar 2023, Senate/ filed",Tobacco Amendments,This bill enacts provisions related to tobacco products and other nicotine products.,,https://le.utah.gov/~2023/bills/static/SB0248.html
S.B. 249,2023-RS,"Sen. Blouin, Nate", ,Scott Elder,,"3 Mar 2023, Senate/ filed",Electric Energy Storage Amendments,This bill creates a tax credit for commercial entities to install energy storage systems in the state.,,https://le.utah.gov/~2023/bills/static/SB0249.html
S.B. 250,2023-RS,"Sen. McCay, Daniel","Rep. Wilcox, Ryan D.",Scott Elder,524,"23 Mar 2023, Governor Signed",Public Surveillance Amendments,This bill modifies provisions of the Utah Code of Criminal Procedure.,,https://le.utah.gov/~2023/bills/static/SB0250.html
S.B. 251,2023-RS,"Sen. Hinkins, David P.","Rep. Snider, Casey",Patricia Owen,260,"14 Mar 2023, Governor Signed",Secondary Water Metering Requirements,This bill addresses secondary water metering.,,https://le.utah.gov/~2023/bills/static/SB0251.html
S.B. 252,2023-RS,"Sen. Riebe, Kathleen A.", ,Andrea Valenti Arthur,,"3 Mar 2023, Senate/ filed",Conservation Tax Incentive Amendments,This bill enacts corporate and individual tax credits for the purchase and installation of water efficient landscaping and fixtures in new homes.,,https://le.utah.gov/~2023/bills/static/SB0252.html
S.B. 253,2023-RS,"Sen. McKell, Michael K.","Rep. Abbott, Nelson T.",Eric N. Weeks,525,"23 Mar 2023, Governor Signed",Uniform Law Commission Reimbursement Amendments,This bill modifies expense reimbursement requirements and updates language relating to Utah members of the Uniform Law Commission.,,https://le.utah.gov/~2023/bills/static/SB0253.html
S.B. 254,2023-RS,"Sen. Weiler, Todd D.", ,Jackie Rogers,,"3 Mar 2023, Senate/ filed",Drug-induced Homicide Amendments,This bill concerns the offense of drug-induced homicide.,,https://le.utah.gov/~2023/bills/static/SB0254.html
S.B. 255,2023-RS,"Sen. Winterton, Ronald M.","Rep. Musselman, Calvin R.",Scott Elder,,"3 Mar 2023, Senate/ filed",Sales and Use Tax Amendments,This bill modifies provisions of the Sale and Use Tax Act.,,https://le.utah.gov/~2023/bills/static/SB0255.html
S.B. 256,2023-RS,"Sen. Hinkins, David P.","Rep. Lund, Steven J.",Andrea Valenti Arthur,526,"23 Mar 2023, Governor Signed",Severance Tax Revenue Amendments,This bill modifies provisions related to the deposit of severance tax revenue into state agency accounts.,,https://le.utah.gov/~2023/bills/static/SB0256.html
S.B. 257,2023-RS,"Sen. Grover, Keith","Rep. Abbott, Nelson T.",Rhonda Bailey,527,"23 Mar 2023, Governor Signed",State Board of Education Amendments,This bill amends and enacts provisions related to the general control and supervision of the State Board of Education over the public education system.,,https://le.utah.gov/~2023/bills/static/SB0257.html
S.B. 258,2023-RS,"Sen. McKell, Michael K.","Rep. Schultz, Mike",Rhonda Bailey,380,"17 Mar 2023, Governor Signed",Upstart Program Amendments,This bill amends and enacts provisions of the UPSTART program.,,https://le.utah.gov/~2023/bills/static/SB0258.html
S.B. 259,2023-RS,"Sen. Owens, Derrin R.","Rep. Albrecht, Carl R.",Anikka Hoidal,528,"23 Mar 2023, Governor Signed",Department of Agriculture and Food Amendments,This bill modifies provisions affecting the Department of Agriculture and Food.,,https://le.utah.gov/~2023/bills/static/SB0259.html
S.B. 260,2023-RS,"Sen. Cullimore, Kirk A.","Rep. Peterson, Val L.",Kurt P. Gasser,529,"23 Mar 2023, Governor Signed",Transportation Funding Requirements,This bill amends provisions related to allowed uses for a certain local option sales and use tax for transportation.,,https://le.utah.gov/~2023/bills/static/SB0260.html
S.B. 261,2023-RS,"Sen. Pitcher, Stephanie","Rep. Pierucci, Candice B.",Thomas R. Vaughn,530,"23 Mar 2023, Governor Signed",Infant At Work Pilot Program Sunset Extension,This bill addresses the sunset date of the Infant at Work Pilot Program.,,https://le.utah.gov/~2023/bills/static/SB0261.html
S.B. 262,2023-RS,"Sen. McKell, Michael K.", ,Robert H. Rees,,"3 Mar 2023, Senate/ filed",Government Records Amendments,This bill modifies provisions relating to government records.,,https://le.utah.gov/~2023/bills/static/SB0262.html
S.B. 263,2023-RS,"Sen. Bramble, Curtis S.","Rep. Wilcox, Ryan D.",Andrea Valenti Arthur,531,"23 Mar 2023, Governor Signed",Electronic Cigarette and Other Nicotine Product Tax Amendments,This bill modifies tax provisions in the Electronic Cigarette and Nicotine Product Taxation and Licensing Act.,,https://le.utah.gov/~2023/bills/static/SB0263.html
S.B. 264,2023-RS,"Sen. Johnson, John D.","Rep. Wilcox, Ryan D.",Kurt P. Gasser,532,"23 Mar 2023, Governor Signed",Modified Car Emissions Requirements,"This bill defines a restored-modified motor vehicle and provides procedures for an emissions test as a prerequisite to registration of the restored-modified motor vehicle, if required.",,https://le.utah.gov/~2023/bills/static/SB0264.html
S.B. 265,2023-RS,"Sen. Anderegg, Jacob L.","Rep. Hawkins, Jon",Jeff Van Hulten,381,"17 Mar 2023, Governor Signed",Education Data Privacy Amendments,This bill amends provisions regarding the sharing of student data.,,https://le.utah.gov/~2023/bills/static/SB0265.html
S.B. 266,2023-RS,"Sen. Riebe, Kathleen A.","Rep. King, Brian S.",Amy Shewan,,"3 Mar 2023, Senate/ filed",Government Records Requests Amendments,This bill amends provisions of the Government Records Access and Management Act.,,https://le.utah.gov/~2023/bills/static/SB0266.html
S.B. 267,2023-RS,"Sen. Bramble, Curtis S.","Rep. King, Brian S.",Christopher Williams,335,"15 Mar 2023, Governor Signed",Brain Injury and Neuro-rehabilitation Funds,This bill renames the Traumatic Brain Injury Fund.,,https://le.utah.gov/~2023/bills/static/SB0267.html
S.B. 268,2023-RS,"Sen. Blouin, Nate", ,Scott Elder,,"3 Mar 2023, Senate/ filed",Lithium Severance Tax Amendments,This bill modifies provisions relating to the mining severance tax.,,https://le.utah.gov/~2023/bills/static/SB0268.html
S.B. 269,2023-RS,"Sen. Hinkins, David P.","Rep. Eliason, Steve",Christopher Williams,336,"15 Mar 2023, Governor Signed",Chronic Conditions Support Amendments,This bill requires the Department of Health and Human Services to apply for a Medicaid waiver to provide additional services for individuals with certain conditions.,,https://le.utah.gov/~2023/bills/static/SB0269.html
S.B. 270,2023-RS,"Sen. Kwan, Karen", ,Eric N. Weeks,,"3 Mar 2023, Senate/ filed",Transportation Bonding Amendments,This bill modifies provisions related to general obligation bonds.,,https://le.utah.gov/~2023/bills/static/SB0270.html
S.B. 271,2023-RS,"Sen. McKell, Michael K.","Rep. Peterson, Val L.",Gregory N. Gunn,533,"23 Mar 2023, Governor Signed",Home Ownership Requirements,This bill prohibits certain municipal and county land use regulations.,,https://le.utah.gov/~2023/bills/static/SB0271.html
S.B. 272,2023-RS,"Sen. Ipson, Don L.","Rep. Spendlove, Robert M.",Eric N. Weeks,534,"23 Mar 2023, Governor Signed",Funds Amendments,"This bill modifies provisions related to various funds and repeals contribution dependent accounts that have not received a sufficient level of contributions, together with those accounts' associated programs, where applicable.",,https://le.utah.gov/~2023/bills/static/SB0272.html
S.B. 273,2023-RS,"Sen. Ipson, Don L.","Rep. Spendlove, Robert M.",Eric N. Weeks,535,"23 Mar 2023, Governor Signed",State Settlement Agreements Requirements,This bill modifies provisions related to approval of settlements.,,https://le.utah.gov/~2023/bills/static/SB0273.html
S.B. 274,2023-RS,"Sen. McKell, Michael K.","Rep. Abbott, Nelson T.",Amy Shewan,536,"23 Mar 2023, Governor Signed",Regulations for Legal Services,This bill enacts and amends provisions related to the regulation of legal services and lawyer referral services.,,https://le.utah.gov/~2023/bills/static/SB0274.html
S.B. 275,2023-RS,"Sen. Riebe, Kathleen A.", ,Alan Houston,,"3 Mar 2023, Senate/ filed",Public Education Trust Fund Amendments,This bill creates the Public Education Trust Fund.,,https://le.utah.gov/~2023/bills/static/SB0275.html
S.B. 276,2023-RS,"Sen. Riebe, Kathleen A.", ,Jeff Van Hulten,,"3 Mar 2023, Senate/ filed",Library Contract Amendments,This bill addresses government contracts for electronic library materials.,,https://le.utah.gov/~2023/bills/static/SB0276.html
S.B. 277,2023-RS,"Sen. Sandall, Scott D.","Rep. Snider, Casey",Patricia Owen,261,"14 Mar 2023, Governor Signed",Water Conservation and Augmentation Amendments,This bill addresses the optimal use of water in the state.,,https://le.utah.gov/~2023/bills/static/SB0277.html
S.B. 278,2023-RS,"Sen. Vickers, Evan J.","Rep. Dailey-Provost, Jennifer",Andrea Valenti Arthur,,"3 Mar 2023, Senate/ filed",Cannabis Business Tax Credit Amendments,This bill enacts a cannabis business expenses income tax credit.,,https://le.utah.gov/~2023/bills/static/SB0278.html
S.B. 279,2023-RS,"Sen. Weiler, Todd D.","Rep. Musselman, Calvin R.",Scott Elder,,"3 Mar 2023, Senate/ filed",Sales Tax Modifications,This bill makes modifications to sales and use tax provisions.,,https://le.utah.gov/~2023/bills/static/SB0279.html
S.B. 280,2023-RS,"Sen. Wilson, Chris H.", ,Patricia Owen,,"3 Mar 2023, Senate/ filed",Bear Lake Preservation Amendments,This bill addresses development of Bear Lake.,,https://le.utah.gov/~2023/bills/static/SB0280.html
S.B. 281,2023-RS,"Sen. Millner, Ann", ,Andrea Valenti Arthur,,"3 Mar 2023, Senate/ filed",Modifications to Military Income Tax,This bill enacts a military member income tax credit.,,https://le.utah.gov/~2023/bills/static/SB0281.html
S.B. 282,2023-RS,"Sen. Wilson, Chris H.", ,Shad Larson,,"3 Mar 2023, Senate/ filed",Sex and Kidnap Offender Registry Access Amendments,This bill addresses access to information included on the Sex and Kidnap Offender Registry.,,https://le.utah.gov/~2023/bills/static/SB0282.html
S.B. 283,2023-RS,"Sen. Johnson, John D.","Rep. Petersen, Michael J.",Mike Curtis,,"3 Mar 2023, Senate/ filed","Study of Diversity, Equity, and Inclusion in Higher Education","This bill prohibits the funding or maintenance of diversity, equity, and inclusion offices or officers in the system of higher education.",,https://le.utah.gov/~2023/bills/static/SB0283.html
S.B. 284,2023-RS,"Sen. Cullimore, Kirk A.","Rep. Musselman, Calvin R.",Robert H. Rees,537,"23 Mar 2023, Governor Signed",Aviation Fuel Incentive Amendments,This bill addresses provisions relating to an aviation fuel incentive program.,,https://le.utah.gov/~2023/bills/static/SB0284.html
