bill_id,session,chamber,location,action_date,action,vote,vote_url,order
S.B. 201,2023-RS,House,Senate President,2023-03-01,House/ signed by Speaker/ returned to Senate,,,28
S.B. 201,2023-RS,House,Senate President,2023-03-01,House/ to Senate,,,29
S.B. 201,2023-RS,Senate,Senate President,2023-03-02,Senate/ received from House,,,30
S.B. 201,2023-RS,Senate,Legislative Research and General Counsel / Enrolling,2023-03-02,Senate/ signed by President/ sent for enrolling,,,31
S.B. 201,2023-RS,,Legislative Research and General Counsel / Enrolling,2023-03-02,Bill Received from Senate for Enrolling,,,32
S.B. 201,2023-RS,,Legislative Research and General Counsel / Enrolling,2023-03-02,Draft of Enrolled Bill Prepared,,,33
S.B. 201,2023-RS,,Senate Secretary,2023-03-10,Enrolled Bill Returned to House or Senate,,,34
S.B. 201,2023-RS,Senate,Senate Secretary,2023-03-10,Senate/ enrolled bill to Printing,,,35
S.B. 201,2023-RS,Senate,Senate Secretary,2023-03-13,Senate/ received enrolled bill from Printing,,,36
S.B. 201,2023-RS,Senate,Executive Branch - Governor,2023-03-13,Senate/ to Governor,,,37
S.B. 201,2023-RS,,Lieutenant Governor's office for filing,2023-03-23,Governor Signed,,,38
S.B. 202,2023-RS,,Legislative Research and General Counsel,2023-02-09,Bill Numbered but not Distributed,,,1
S.B. 202,2023-RS,,Legislative Research and General Counsel,2023-02-09,Numbered Bill Publicly Distributed,,,2
S.B. 202,2023-RS,Fiscal,Legislative Research and General Counsel,2023-02-09,LFA/ bill sent to agencies for fiscal input,,,3
S.B. 202,2023-RS,Senate,Waiting for Introduction in the Senate,2023-02-10,Senate/ received bill from Legislative Research,,,4
S.B. 202,2023-RS,Senate,Senate Rules Committee,2023-02-10,Senate/ 1st reading (Introduced),,,5
S.B. 202,2023-RS,Fiscal,Senate Rules Committee,2023-02-13,LFA/ fiscal note sent to sponsor,,,6
S.B. 202,2023-RS,Fiscal,Senate Rules Committee,2023-02-13,LFA/ fiscal note publicly available,,,7
S.B. 202,2023-RS,Senate,Senate Rules Committee,2023-02-13,Senate/ received fiscal note from Fiscal Analyst,,,8
S.B. 202,2023-RS,Senate,Senate Secretary,2023-03-03,Senate/ strike enacting clause,,,9
S.B. 202,2023-RS,Senate,Senate file for bills not passed,2023-03-03,Senate/ filed,,,10
S.B. 203,2023-RS,,Legislative Research and General Counsel,2023-02-09,Bill Numbered but not Distributed,,,1
S.B. 203,2023-RS,,Legislative Research and General Counsel,2023-02-09,Numbered Bill Publicly Distributed,,,2
S.B. 203,2023-RS,Fiscal,Legislative Research and General Counsel,2023-02-09,LFA/ bill sent to agencies for fiscal input,,,3
S.B. 203,2023-RS,Senate,Waiting for Introduction in the Senate,2023-02-10,Senate/ received bill from Legislative Research,,,4
S.B. 203,2023-RS,Senate,Senate Rules Committee,2023-02-10,Senate/ 1st reading (Introduced),,,5
S.B. 203,2023-RS,Senate,Senate Revenue and Taxation Committee,2023-02-13,Senate/ to standing committee,,,6
S.B. 203,2023-RS,,Senate Revenue and Taxation Committee,2023-02-13,Senate Comm - Favorable Recommendation,4 0 4,https://le.utah.gov/mtgvotes.jsp?voteid=27157,7
S.B. 203,2023-RS,Senate,Senate Revenue and Taxation Committee,2023-02-14,Senate/ committee report favorable,,,8
S.B. 203,2023-RS,Senate,Senate 2nd Reading Calendar,2023-02-14,Senate/ placed on 2nd Reading Calendar,,,9
S.B. 203,2023-RS,Senate,Senate 2nd Reading Calendar,2023-02-14,Senate/ 2nd reading,,,10
S.B. 203,2023-RS,Senate,Senate 3rd Reading Calendar,2023-02-14,Senate/ passed 2nd reading,22 0 7,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=701&house=S,11
S.B. 203,2023-RS,Senate,Senate 3rd Reading Calendar,2023-02-15,Senate/ 3rd reading,,,12
S.B. 203,2023-RS,Senate,Senate 3rd Reading Calendar,2023-02-15,Senate/ circled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=738&house=S,13
S.B. 203,2023-RS,Fiscal,Senate 3rd Reading Calendar,2023-02-15,LFA/ fiscal note sent to sponsor,,,14
S.B. 203,2023-RS,Fiscal,Senate 3rd Reading Calendar,2023-02-16,LFA/ fiscal note publicly available,,,15
S.B. 203,2023-RS,Senate,Senate 3rd Reading Calendar,2023-02-16,Senate/ received fiscal note from Fiscal Analyst,,,16
S.B. 203,2023-RS,Senate,Senate 3rd Reading Calendar,2023-02-16,Senate/ uncircled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=848&house=S,17
S.B. 203,2023-RS,Senate,Clerk of the House,2023-02-16,Senate/ passed 3rd reading,23 0 6,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=849&house=S,18
S.B. 203,2023-RS,Senate,Clerk of the House,2023-02-16,Senate/ to House,,,19
S.B. 203,2023-RS,House,Clerk of the House,2023-02-16,House/ received from Senate,,,20
S.B. 203,2023-RS,House,House Rules Committee,2023-02-16,House/ 1st reading (Introduced),,,21
S.B. 203,2023-RS,House,House Revenue and Taxation Committee,2023-02-17,House/ to standing committee,,,22
S.B. 203,2023-RS,,House Revenue and Taxation Committee,2023-02-21,House Comm - Not Considered,,,23
S.B. 203,2023-RS,,House Revenue and Taxation Committee,2023-02-22,House Comm - Favorable Recommendation,6 0 7,https://le.utah.gov/mtgvotes.jsp?voteid=27860,24
S.B. 203,2023-RS,,House Revenue and Taxation Committee,2023-02-22,House Comm - Consent Calendar Recommendation,6 0 7,https://le.utah.gov/mtgvotes.jsp?voteid=27861,25
S.B. 203,2023-RS,House,House Revenue and Taxation Committee,2023-02-23,House/ comm rpt/ placed on Consent Calendar,,,26
S.B. 203,2023-RS,House,House Consent Calendar,2023-02-23,House/ 2nd reading,,,27
S.B. 203,2023-RS,House,House Consent Calendar,2023-02-27,House/ 3rd reading,,,28
S.B. 203,2023-RS,House,House Speaker,2023-02-27,House/ passed 3rd reading,71 0 4,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=966&house=H,29
S.B. 203,2023-RS,House,Senate President,2023-02-27,House/ signed by Speaker/ returned to Senate,,,30
S.B. 203,2023-RS,House,Senate President,2023-02-27,House/ to Senate,,,31
S.B. 203,2023-RS,Senate,Senate President,2023-02-27,Senate/ received from House,,,32
S.B. 203,2023-RS,Senate,Legislative Research and General Counsel / Enrolling,2023-02-27,Senate/ signed by President/ sent for enrolling,,,33
S.B. 203,2023-RS,,Legislative Research and General Counsel / Enrolling,2023-02-28,Bill Received from Senate for Enrolling,,,34
S.B. 203,2023-RS,,Legislative Research and General Counsel / Enrolling,2023-02-28,Draft of Enrolled Bill Prepared,,,35
S.B. 203,2023-RS,,Senate Secretary,2023-03-09,Enrolled Bill Returned to House or Senate,,,36
S.B. 203,2023-RS,Senate,Senate Secretary,2023-03-09,Senate/ enrolled bill to Printing,,,37
S.B. 203,2023-RS,Senate,Senate Secretary,2023-03-13,Senate/ received enrolled bill from Printing,,,38
S.B. 203,2023-RS,Senate,Executive Branch - Governor,2023-03-13,Senate/ to Governor,,,39
S.B. 203,2023-RS,,Lieutenant Governor's office for filing,2023-03-23,Governor Signed,,,40
S.B. 204,2023-RS,,Legislative Research and General Counsel,2023-02-09,Bill Numbered but not Distributed,,,1
S.B. 204,2023-RS,,Legislative Research and General Counsel,2023-02-09,Numbered Bill Publicly Distributed,,,2
S.B. 204,2023-RS,Fiscal,Legislative Research and General Counsel,2023-02-09,LFA/ bill sent to agencies for fiscal input,,,3
S.B. 204,2023-RS,Senate,Waiting for Introduction in the Senate,2023-02-10,Senate/ received bill from Legislative Research,,,4
S.B. 204,2023-RS,Senate,Senate Rules Committee,2023-02-10,Senate/ 1st reading (Introduced),,,5
S.B. 204,2023-RS,Senate,Senate Health and Human Services Committee,2023-02-13,Senate/ to standing committee,,,6
S.B. 204,2023-RS,,Senate Health and Human Services Committee,2023-02-14,Senate Comm - Favorable Recommendation,5 0 2,https://le.utah.gov/mtgvotes.jsp?voteid=27216,7
S.B. 204,2023-RS,Senate,Senate Health and Human Services Committee,2023-02-14,Senate/ committee report favorable,,,8
S.B. 204,2023-RS,Senate,Senate 2nd Reading Calendar,2023-02-14,Senate/ placed on 2nd Reading Calendar,,,9
S.B. 204,2023-RS,Fiscal,Senate 2nd Reading Calendar,2023-02-14,LFA/ fiscal note sent to sponsor,,,10
S.B. 204,2023-RS,Fiscal,Senate 2nd Reading Calendar,2023-02-14,LFA/ fiscal note publicly available,,,11
S.B. 204,2023-RS,Senate,Senate 2nd Reading Calendar,2023-02-14,Senate/ 2nd reading,,,12
S.B. 204,2023-RS,Senate,Senate 2nd Reading Calendar,2023-02-14,Senate/ circled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=706&house=S,13
S.B. 204,2023-RS,Senate,Senate 2nd Reading Calendar,2023-02-14,Senate/ received fiscal note from Fiscal Analyst,,,14
S.B. 204,2023-RS,Senate,Senate 2nd Reading Calendar,2023-02-14,Senate/ uncircled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=710&house=S,15
S.B. 204,2023-RS,Senate,Senate 3rd Reading Calendar,2023-02-14,Senate/ passed 2nd reading,25 0 4,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=711&house=S,16
S.B. 204,2023-RS,Senate,Senate 3rd Reading Calendar,2023-02-15,Senate/ 3rd reading,,,17
S.B. 204,2023-RS,Senate,Senate 3rd Reading Calendar,2023-02-15,Senate/ circled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=743&house=S,18
S.B. 204,2023-RS,Senate,Senate 3rd Reading Calendar,2023-02-15,Senate/ uncircled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=816&house=S,19
S.B. 204,2023-RS,Senate,Clerk of the House,2023-02-15,Senate/ passed 3rd reading,21 0 8,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=817&house=S,20
S.B. 204,2023-RS,Senate,Clerk of the House,2023-02-15,Senate/ to House,,,21
S.B. 204,2023-RS,House,Clerk of the House,2023-02-16,House/ received from Senate,,,22
S.B. 204,2023-RS,House,House Rules Committee,2023-02-16,House/ 1st reading (Introduced),,,23
S.B. 204,2023-RS,House,House Business and Labor Committee,2023-02-17,House/ to standing committee,,,24
S.B. 204,2023-RS,,House Business and Labor Committee,2023-02-21,House Comm - Favorable Recommendation,11 0 4,https://le.utah.gov/mtgvotes.jsp?voteid=27677,25
S.B. 204,2023-RS,House,House Business and Labor Committee,2023-02-22,House/ committee report favorable,,,26
S.B. 204,2023-RS,House,House Rules Committee,2023-02-22,House/ return to Rules due to fiscal impact,,,27
S.B. 204,2023-RS,House,House 3rd Reading Calendar for Senate bills,2023-02-28,House/ Rules to 3rd Reading Calendar,,,28
S.B. 204,2023-RS,House,House 3rd Reading Calendar for Senate bills,2023-02-28,House/ 2nd reading,,,29
S.B. 204,2023-RS,House,House 3rd Reading Calendar for Senate bills,2023-02-28,House/ 3rd reading,,,30
S.B. 204,2023-RS,House,House 3rd Reading Calendar for Senate bills,2023-02-28,House/ circled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=1160&house=H,31
S.B. 204,2023-RS,House,House 3rd Reading Calendar for Senate bills,2023-02-28,House/ uncircled,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=1164&house=H,32
S.B. 204,2023-RS,House,House Speaker,2023-02-28,House/ passed 3rd reading,62 10 3,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=1165&house=H,33
S.B. 204,2023-RS,House,Senate President,2023-02-28,House/ signed by Speaker/ returned to Senate,,,34
S.B. 204,2023-RS,House,Senate President,2023-02-28,House/ to Senate,,,35
S.B. 204,2023-RS,Senate,Senate President,2023-03-01,Senate/ received from House,,,36
S.B. 204,2023-RS,Senate,Legislative Research and General Counsel / Enrolling,2023-03-01,Senate/ signed by President/ sent for enrolling,,,37
S.B. 204,2023-RS,,Legislative Research and General Counsel / Enrolling,2023-03-01,Bill Received from Senate for Enrolling,,,38
S.B. 204,2023-RS,,Legislative Research and General Counsel / Enrolling,2023-03-01,Draft of Enrolled Bill Prepared,,,39
S.B. 204,2023-RS,,Senate Secretary,2023-03-10,Enrolled Bill Returned to House or Senate,,,40
S.B. 204,2023-RS,Senate,Senate Secretary,2023-03-10,Senate/ enrolled bill to Printing,,,41
S.B. 204,2023-RS,Senate,Senate Secretary,2023-03-13,Senate/ received enrolled bill from Printing,,,42
S.B. 204,2023-RS,Senate,Executive Branch - Governor,2023-03-13,Senate/ to Governor,,,43
S.B. 204,2023-RS,,Lieutenant Governor's office for filing,2023-03-15,Governor Signed,,,44
S.B. 205,2023-RS,,Legislative Research and General Counsel,2023-02-09,Bill Numbered but not Distributed,,,1
S.B. 205,2023-RS,,Legislative Research and General Counsel,2023-02-09,Numbered Bill Publicly Distributed,,,2
S.B. 205,2023-RS,Fiscal,Legislative Research and General Counsel,2023-02-09,LFA/ bill sent to agencies for fiscal input,,,3
S.B. 205,2023-RS,Senate,Waiting for Introduction in the Senate,2023-02-10,Senate/ received bill from Legislative Research,,,4
S.B. 205,2023-RS,Senate,Senate Rules Committee,2023-02-10,Senate/ 1st reading (Introduced),,,5
S.B. 205,2023-RS,Senate,Senate Business and Labor Committee,2023-02-13,Senate/ to standing committee,,,6
S.B. 205,2023-RS,Fiscal,Senate Business and Labor Committee,2023-02-14,LFA/ fiscal note sent to sponsor,,,7
S.B. 205,2023-RS,,Senate Business and Labor Committee,2023-02-14,Senate Comm - Favorable Recommendation,5 0 3,https://le.utah.gov/mtgvotes.jsp?voteid=27243,8
S.B. 205,2023-RS,,Senate Business and Labor Committee,2023-02-14,Senate Comm - Consent Calendar Recommendation,5 0 3,https://le.utah.gov/mtgvotes.jsp?voteid=27244,9
S.B. 205,2023-RS,Fiscal,Senate Business and Labor Committee,2023-02-14,LFA/ fiscal note publicly available,,,10
S.B. 205,2023-RS,Senate,Senate Business and Labor Committee,2023-02-14,Senate/ received fiscal note from Fiscal Analyst,,,11
S.B. 205,2023-RS,Senate,Senate Business and Labor Committee,2023-02-14,Senate/ comm rpt/ placed on Consent Calendar,,,12
S.B. 205,2023-RS,Senate,Senate Consent Calendar,2023-02-14,Senate/ 2nd reading,,,13
S.B. 205,2023-RS,Senate,Senate 2nd Reading Calendar,2023-02-14,Senate/ placed back on 2nd Reading Calendar,,,14
S.B. 205,2023-RS,Senate,Senate 3rd Reading Calendar,2023-02-14,Senate/ passed 2nd reading,25 0 4,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=709&house=S,15
S.B. 205,2023-RS,Senate,Senate 3rd Reading Calendar,2023-02-15,Senate/ 3rd reading,,,16
S.B. 205,2023-RS,Senate,Clerk of the House,2023-02-15,Senate/ passed 3rd reading,25 0 4,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2023GS&voteid=742&house=S,17
S.B. 205,2023-RS,Senate,Clerk of the House,2023-02-15,Senate/ to House,,,18
S.B. 205,2023-RS,House,Clerk of the House,2023-02-15,House/ received from Senate,,,19
S.B. 205,2023-RS,House,House Rules Committee,2023-02-15,House/ 1st reading (Introduced),,,20
S.B. 205,2023-RS,House,House Business and Labor Committee,2023-02-17,House/ to standing committee,,,21
S.B. 205,2023-RS,,House Business and Labor Committee,2023-02-21,House Comm - Favorable Recommendation,13 0 2,https://le.utah.gov/mtgvotes.jsp?voteid=27746,22
S.B. 205,2023-RS,House,House Business and Labor Committee,2023-02-22,House/ committee report favorable,,,23
S.B. 205,2023-RS,House,House Rules Committee,2023-02-22,House/ return to Rules due to fiscal impact,,,24
S.B. 205,2023-RS,House,House 3rd Reading Calendar for Senate bills,2023-02-28,House/ Rules to 3rd Reading Calendar,,,25
