bill_id,session,chamber,location,action_date,action,vote,vote_url,order
H.J.R. 26,2024-RS,House,"House Natural Resources, Agriculture, and Environment Committee",2024-02-12,House/ committee report favorable,,,10
H.J.R. 26,2024-RS,House,House 3rd Reading Calendar for House bills,2024-02-12,House/ 2nd reading,,,11
H.J.R. 26,2024-RS,House,House 3rd Reading Calendar for House bills,2024-02-16,House/ 3rd reading,,,12
H.J.R. 26,2024-RS,House,House 3rd Reading Calendar for House bills,2024-02-16,House/ floor amendment # 1,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=679&house=H,13
H.J.R. 26,2024-RS,House,Senate Secretary,2024-02-16,House/ passed 3rd reading,56 13 6,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=680&house=H,14
H.J.R. 26,2024-RS,House,Senate Secretary,2024-02-16,House/ to Senate,,,15
H.J.R. 26,2024-RS,Senate,Waiting for Introduction in the Senate,2024-02-16,Senate/ received from House,,,16
H.J.R. 26,2024-RS,Senate,Senate Rules Committee,2024-02-20,Senate/ 1st reading (Introduced),,,17
H.J.R. 26,2024-RS,Senate,"Senate Natural Resources, Agriculture, and Environment Committee",2024-02-20,Senate/ to standing committee,,,18
H.J.R. 26,2024-RS,,"Senate Natural Resources, Agriculture, and Environment Committee",2024-02-22,Senate Comm - Favorable Recommendation,4 1 3,https://le.utah.gov/mtgvotes.jsp?voteid=32245,19
H.J.R. 26,2024-RS,Senate,"Senate Natural Resources, Agriculture, and Environment Committee",2024-02-22,Senate/ committee report favorable,,,20
H.J.R. 26,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-22,Senate/ placed on 2nd Reading Calendar,,,21
H.J.R. 26,2024-RS,Senate,Senate Rules Committee,2024-02-27,Senate/ 2nd Reading Calendar to Rules,,,22
H.J.R. 26,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-29,Senate/ Rules to 2nd Reading Calendar,,,23
H.J.R. 26,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-29,Senate/ 2nd & 3rd readings/ suspension,,,24
H.J.R. 26,2024-RS,Senate,Senate President,2024-02-29,Senate/ passed 2nd & 3rd readings/ suspension,20 6 3,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=2003&house=S,25
H.J.R. 26,2024-RS,Senate,House Speaker,2024-02-29,Senate/ signed by President/ returned to House,,,26
H.J.R. 26,2024-RS,Senate,House Speaker,2024-02-29,Senate/ to House,,,27
H.J.R. 26,2024-RS,House,House Speaker,2024-02-29,House/ received from Senate,,,28
H.J.R. 26,2024-RS,House,Legislative Research and General Counsel / Enrolling,2024-02-29,House/ signed by Speaker/ sent for enrolling,,,29
H.J.R. 26,2024-RS,,Legislative Research and General Counsel / Enrolling,2024-02-29,Bill Received from House for Enrolling,,,30
H.J.R. 26,2024-RS,,Legislative Research and General Counsel / Enrolling,2024-02-29,Draft of Enrolled Bill Prepared,,,31
H.J.R. 26,2024-RS,,Clerk of the House,2024-03-08,Enrolled Bill Returned to House or Senate,,,32
H.J.R. 26,2024-RS,House,Clerk of the House,2024-03-08,House/ enrolled bill to Printing,,,33
H.J.R. 26,2024-RS,House,Clerk of the House,2024-03-11,House/ received enrolled bill from Printing,,,34
H.J.R. 26,2024-RS,House,Lieutenant Governor's office for filing,2024-03-11,House/ to Lieutenant Governor,,,35
H.J.R. 27,2024-RS,,Legislative Research and General Counsel,2024-02-07,Bill Numbered but not Distributed,,,1
H.J.R. 27,2024-RS,,Legislative Research and General Counsel,2024-02-07,Numbered Bill Publicly Distributed,,,2
H.J.R. 27,2024-RS,Fiscal,Legislative Research and General Counsel,2024-02-07,LFA/ bill sent to agencies for fiscal input,,,3
H.J.R. 27,2024-RS,House,Clerk of the House,2024-02-08,House/ received bill from Legislative Research,,,4
H.J.R. 27,2024-RS,House,House Rules Committee,2024-02-08,House/ 1st reading (Introduced),,,5
H.J.R. 27,2024-RS,Fiscal,House Rules Committee,2024-02-11,LFA/ fiscal note sent to sponsor,,,6
H.J.R. 27,2024-RS,Fiscal,House Rules Committee,2024-02-12,LFA/ fiscal note publicly available,,,7
H.J.R. 27,2024-RS,House,House Rules Committee,2024-02-12,House/ received fiscal note from Fiscal Analyst,,,8
H.J.R. 27,2024-RS,House,"House Natural Resources, Agriculture, and Environment Committee",2024-02-13,House/ to standing committee,,,9
H.J.R. 27,2024-RS,,"House Natural Resources, Agriculture, and Environment Committee",2024-02-16,House Comm - Favorable Recommendation,9 0 5,https://le.utah.gov/mtgvotes.jsp?voteid=31892,10
H.J.R. 27,2024-RS,House,"House Natural Resources, Agriculture, and Environment Committee",2024-02-16,House/ committee report favorable,,,11
H.J.R. 27,2024-RS,House,House Consent Calendar,2024-02-16,House/ 2nd reading,,,12
H.J.R. 27,2024-RS,House,House Consent Calendar,2024-02-20,House/ 3rd reading,,,13
H.J.R. 27,2024-RS,House,Senate Secretary,2024-02-20,House/ passed 3rd reading,63 6 6,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=708&house=H,14
H.J.R. 27,2024-RS,House,Senate Secretary,2024-02-20,House/ to Senate,,,15
H.J.R. 27,2024-RS,Senate,Waiting for Introduction in the Senate,2024-02-20,Senate/ received from House,,,16
H.J.R. 27,2024-RS,Senate,Senate Rules Committee,2024-02-20,Senate/ 1st reading (Introduced),,,17
H.J.R. 27,2024-RS,Senate,Senate Government Operations and Political Subdivisions Committee,2024-02-21,Senate/ to standing committee,,,18
H.J.R. 27,2024-RS,,Senate Government Operations and Political Subdivisions Committee,2024-02-22,Senate Comm - Favorable Recommendation,5 0 3,https://le.utah.gov/mtgvotes.jsp?voteid=32320,19
H.J.R. 27,2024-RS,Senate,Senate Government Operations and Political Subdivisions Committee,2024-02-23,Senate/ committee report favorable,,,20
H.J.R. 27,2024-RS,Senate,Senate 2nd Reading Calendar,2024-02-23,Senate/ placed on 2nd Reading Calendar,,,21
H.J.R. 27,2024-RS,Senate,Senate Rules Committee,2024-02-27,Senate/ 2nd Reading Calendar to Rules,,,22
H.J.R. 27,2024-RS,Senate,Senate Secretary,2024-03-01,Senate/ strike enacting clause,,,23
H.J.R. 27,2024-RS,Senate,Clerk of the House,2024-03-01,Senate/ to House,,,24
H.J.R. 27,2024-RS,House,Clerk of the House,2024-03-01,House/ received from Senate,,,25
H.J.R. 27,2024-RS,House,House file for bills not passed,2024-03-01,House/ filed,,,26
H.J.R. 28,2024-RS,,Legislative Research and General Counsel,2024-02-14,Bill Numbered but not Distributed,,,1
H.J.R. 28,2024-RS,,Legislative Research and General Counsel,2024-02-14,Numbered Bill Publicly Distributed,,,2
H.J.R. 28,2024-RS,Fiscal,Legislative Research and General Counsel,2024-02-14,LFA/ bill sent to agencies for fiscal input,,,3
H.J.R. 28,2024-RS,House,Legislative Research and General Counsel,2024-02-15,House/ received fiscal note from Fiscal Analyst,,,4
H.J.R. 28,2024-RS,House,Clerk of the House,2024-02-15,House/ received bill from Legislative Research,,,5
H.J.R. 28,2024-RS,House,House Rules Committee,2024-02-15,House/ 1st reading (Introduced),,,6
H.J.R. 28,2024-RS,Fiscal,House Rules Committee,2024-02-19,LFA/ fiscal note publicly available,,,7
H.J.R. 28,2024-RS,House,Clerk of the House,2024-03-01,House/ strike enacting clause,,,8
H.J.R. 28,2024-RS,House,House file for bills not passed,2024-03-01,House/ filed,,,9
H.J.R. 29,2024-RS,,Legislative Research and General Counsel,2024-02-15,Bill Numbered but not Distributed,,,1
H.J.R. 29,2024-RS,,Legislative Research and General Counsel,2024-02-15,Numbered Bill Publicly Distributed,,,2
H.J.R. 29,2024-RS,Fiscal,Legislative Research and General Counsel,2024-02-15,LFA/ bill sent to agencies for fiscal input,,,3
H.J.R. 29,2024-RS,House,Clerk of the House,2024-02-15,House/ received bill from Legislative Research,,,4
H.J.R. 29,2024-RS,House,House Rules Committee,2024-02-15,House/ 1st reading (Introduced),,,5
H.J.R. 29,2024-RS,Fiscal,House Rules Committee,2024-02-16,LFA/ fiscal note publicly available,,,6
H.J.R. 29,2024-RS,House,House Rules Committee,2024-02-16,House/ received fiscal note from Fiscal Analyst,,,7
H.J.R. 29,2024-RS,House,Clerk of the House,2024-03-01,House/ strike enacting clause,,,8
H.J.R. 29,2024-RS,House,House file for bills not passed,2024-03-01,House/ filed,,,9
H.J.R. 30,2024-RS,,Legislative Research and General Counsel,2024-02-21,Bill Numbered but not Distributed,,,1
H.J.R. 30,2024-RS,,Legislative Research and General Counsel,2024-02-21,Numbered Bill Publicly Distributed,,,2
H.J.R. 30,2024-RS,Fiscal,Legislative Research and General Counsel,2024-02-21,LFA/ bill sent to agencies for fiscal input,,,3
H.J.R. 30,2024-RS,House,Clerk of the House,2024-02-21,House/ received bill from Legislative Research,,,4
H.J.R. 30,2024-RS,House,House Rules Committee,2024-02-21,House/ 1st reading (Introduced),,,5
H.J.R. 30,2024-RS,Fiscal,House Rules Committee,2024-02-22,LFA/ fiscal note sent to sponsor,,,6
H.J.R. 30,2024-RS,Fiscal,House Rules Committee,2024-02-26,LFA/ fiscal note publicly available,,,7
H.J.R. 30,2024-RS,House,House Rules Committee,2024-02-26,House/ received fiscal note from Fiscal Analyst,,,8
H.J.R. 30,2024-RS,House,Clerk of the House,2024-03-01,House/ strike enacting clause,,,9
H.J.R. 30,2024-RS,House,House file for bills not passed,2024-03-01,House/ filed,,,10
H.R. 1,2024-RS,,Legislative Research and General Counsel,2024-01-03,Bill Numbered but not Distributed,,,1
H.R. 1,2024-RS,,Legislative Research and General Counsel,2024-01-03,Numbered Bill Publicly Distributed,,,2
H.R. 1,2024-RS,Fiscal,Legislative Research and General Counsel,2024-01-03,LFA/ fiscal note sent to sponsor,,,3
H.R. 1,2024-RS,Fiscal,Legislative Research and General Counsel,2024-01-03,LFA/ bill sent to agencies for fiscal input,,,4
H.R. 1,2024-RS,Fiscal,Legislative Research and General Counsel,2024-01-03,LFA/ fiscal note publicly available,,,5
H.R. 1,2024-RS,House,Clerk of the House,2024-01-10,House/ received bill from Legislative Research,,,6
H.R. 1,2024-RS,House,Clerk of the House,2024-01-16,House/ received fiscal note from Fiscal Analyst,,,7
H.R. 1,2024-RS,House,House Rules Committee,2024-01-16,House/ 1st reading (Introduced),,,8
H.R. 1,2024-RS,House,Clerk of the House,2024-03-01,House/ strike enacting clause,,,9
H.R. 1,2024-RS,House,House file for bills not passed,2024-03-01,House/ filed,,,10
H.R. 2,2024-RS,,Legislative Research and General Counsel,2024-01-15,Bill Numbered but not Distributed,,,1
H.R. 2,2024-RS,,Legislative Research and General Counsel,2024-01-15,Numbered Bill Publicly Distributed,,,2
H.R. 2,2024-RS,House,Clerk of the House,2024-01-16,House/ received bill from Legislative Research,,,3
H.R. 2,2024-RS,House,House Rules Committee,2024-01-16,House/ 1st reading (Introduced),,,4
H.R. 2,2024-RS,House,House Rules Committee,2024-01-17,House/ received fiscal note from Fiscal Analyst,,,5
H.R. 2,2024-RS,,House Rules Committee,2024-02-12,House Comm - Substitute Recommendation from # 0 to # 1,6 0 1,https://le.utah.gov/mtgvotes.jsp?voteid=31505,6
H.R. 2,2024-RS,,House Rules Committee,2024-02-12,House Comm - Favorable Recommendation,6 0 1,https://le.utah.gov/mtgvotes.jsp?voteid=31506,7
H.R. 2,2024-RS,House,House Rules Committee,2024-02-13,House/ comm rpt/ substituted,,,8
H.R. 2,2024-RS,House,House 3rd Reading Calendar for House bills,2024-02-13,House/ 2nd reading,,,9
H.R. 2,2024-RS,House,House 3rd Reading Calendar for House bills,2024-02-22,House/ 3rd reading,,,10
H.R. 2,2024-RS,House,House 3rd Reading Calendar for House bills,2024-02-22,House/ substituted from # 1 to # 2,Voice vote,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=816&house=H,11
H.R. 2,2024-RS,House,House Speaker,2024-02-22,House/ passed 3rd reading,66 0 9,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=817&house=H,12
H.R. 2,2024-RS,House,Legislative Research and General Counsel / Enrolling,2024-02-22,House/ signed by Speaker/ sent for enrolling,,,13
H.R. 2,2024-RS,Fiscal,Legislative Research and General Counsel / Enrolling,2024-02-22,LFA/ fiscal note publicly available,,,14
H.R. 2,2024-RS,,Legislative Research and General Counsel / Enrolling,2024-02-26,Bill Received from House for Enrolling,,,15
H.R. 2,2024-RS,,Legislative Research and General Counsel / Enrolling,2024-02-26,Draft of Enrolled Bill Prepared,,,16
H.R. 2,2024-RS,,Clerk of the House,2024-03-08,Enrolled Bill Returned to House or Senate,,,17
H.R. 2,2024-RS,House,Clerk of the House,2024-03-08,House/ enrolled bill to Printing,,,18
H.R. 2,2024-RS,House,Clerk of the House,2024-03-11,House/ received enrolled bill from Printing,,,19
H.R. 2,2024-RS,House,Lieutenant Governor's office for filing,2024-03-11,House/ to Lieutenant Governor,,,20
H.R. 3,2024-RS,,Legislative Research and General Counsel,2024-01-20,Bill Numbered but not Distributed,,,1
H.R. 3,2024-RS,,Legislative Research and General Counsel,2024-01-20,Numbered Bill Publicly Distributed,,,2
H.R. 3,2024-RS,Fiscal,Legislative Research and General Counsel,2024-01-20,LFA/ bill sent to agencies for fiscal input,,,3
H.R. 3,2024-RS,House,Clerk of the House,2024-01-22,House/ received bill from Legislative Research,,,4
H.R. 3,2024-RS,Fiscal,Clerk of the House,2024-01-22,LFA/ fiscal note publicly available,,,5
H.R. 3,2024-RS,House,House Rules Committee,2024-01-22,House/ 1st reading (Introduced),,,6
H.R. 3,2024-RS,House,House 3rd Reading Calendar for House bills,2024-01-22,House/ Rules to 3rd Reading Calendar,,,7
H.R. 3,2024-RS,House,House 3rd Reading Calendar for House bills,2024-01-22,House/ 2nd reading,,,8
H.R. 3,2024-RS,House,House 3rd Reading Calendar for House bills,2024-01-22,House/ 3rd reading,,,9
H.R. 3,2024-RS,House,House Speaker,2024-01-22,House/ passed 3rd reading,72 0 3,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=52&house=H,10
H.R. 3,2024-RS,House,Legislative Research and General Counsel / Enrolling,2024-01-22,House/ signed by Speaker/ sent for enrolling,,,11
H.R. 3,2024-RS,,Legislative Research and General Counsel / Enrolling,2024-01-25,Bill Received from House for Enrolling,,,12
H.R. 3,2024-RS,,Legislative Research and General Counsel / Enrolling,2024-01-25,Draft of Enrolled Bill Prepared,,,13
H.R. 3,2024-RS,,Clerk of the House,2024-03-08,Enrolled Bill Returned to House or Senate,,,14
H.R. 3,2024-RS,House,Clerk of the House,2024-03-08,House/ enrolled bill to Printing,,,15
H.R. 3,2024-RS,House,Clerk of the House,2024-03-11,House/ received enrolled bill from Printing,,,16
H.R. 3,2024-RS,House,Lieutenant Governor's office for filing,2024-03-11,House/ to Lieutenant Governor,,,17
H.R. 4,2024-RS,,Legislative Research and General Counsel,2024-01-25,Bill Numbered but not Distributed,,,1
H.R. 4,2024-RS,,Legislative Research and General Counsel,2024-01-25,Numbered Bill Publicly Distributed,,,2
H.R. 4,2024-RS,Fiscal,Legislative Research and General Counsel,2024-01-25,LFA/ bill sent to agencies for fiscal input,,,3
H.R. 4,2024-RS,House,Clerk of the House,2024-01-25,House/ received bill from Legislative Research,,,4
H.R. 4,2024-RS,Fiscal,Clerk of the House,2024-01-26,LFA/ fiscal note publicly available,,,5
H.R. 4,2024-RS,House,House Rules Committee,2024-01-26,House/ 1st reading (Introduced),,,6
H.R. 4,2024-RS,House,"House Public Utilities, Energy, and Technology Committee",2024-01-29,House/ to standing committee,,,7
H.R. 4,2024-RS,,"House Public Utilities, Energy, and Technology Committee",2024-02-01,House Comm - Motion to Recommend Failed,2 8 1,https://le.utah.gov/mtgvotes.jsp?voteid=30663,8
H.R. 4,2024-RS,,"House Public Utilities, Energy, and Technology Committee",2024-02-27,House Comm - Returned to Rules,,,9
H.R. 4,2024-RS,House,House Rules Committee,2024-02-27,House/ comm rpt/ sent to Rules,,,10
H.R. 4,2024-RS,House,Clerk of the House,2024-03-01,House/ strike enacting clause,,,11
H.R. 4,2024-RS,House,House file for bills not passed,2024-03-01,House/ filed,,,12
H.R. 5,2024-RS,,Legislative Research and General Counsel,2024-01-26,Bill Numbered but not Distributed,,,1
H.R. 5,2024-RS,,Legislative Research and General Counsel,2024-01-26,Numbered Bill Publicly Distributed,,,2
H.R. 5,2024-RS,Fiscal,Legislative Research and General Counsel,2024-01-26,LFA/ bill sent to agencies for fiscal input,,,3
H.R. 5,2024-RS,House,Clerk of the House,2024-01-29,House/ received bill from Legislative Research,,,4
H.R. 5,2024-RS,House,House Rules Committee,2024-01-29,House/ 1st reading (Introduced),,,5
H.R. 5,2024-RS,Fiscal,House Rules Committee,2024-01-30,LFA/ fiscal note publicly available,,,6
H.R. 5,2024-RS,House,House Political Subdivisions Committee,2024-02-09,House/ to standing committee,,,7
H.R. 5,2024-RS,,House Political Subdivisions Committee,2024-02-14,House Comm - Favorable Recommendation,9 0 2,https://le.utah.gov/mtgvotes.jsp?voteid=31747,8
H.R. 5,2024-RS,House,House Political Subdivisions Committee,2024-02-15,House/ committee report favorable,,,9
H.R. 5,2024-RS,House,House Consent Calendar,2024-02-15,House/ 2nd reading,,,10
H.R. 5,2024-RS,House,House Consent Calendar,2024-02-20,House/ 3rd reading,,,11
H.R. 5,2024-RS,House,House Speaker,2024-02-20,House/ passed 3rd reading,71 0 4,https://le.utah.gov/DynaBill/svotes.jsp?sessionid=2024GS&voteid=703&house=H,12
H.R. 5,2024-RS,House,Legislative Research and General Counsel / Enrolling,2024-02-20,House/ signed by Speaker/ sent for enrolling,,,13
H.R. 5,2024-RS,,Legislative Research and General Counsel / Enrolling,2024-02-21,Bill Received from House for Enrolling,,,14
H.R. 5,2024-RS,,Legislative Research and General Counsel / Enrolling,2024-02-21,Draft of Enrolled Bill Prepared,,,15
H.R. 5,2024-RS,,Clerk of the House,2024-03-08,Enrolled Bill Returned to House or Senate,,,16
H.R. 5,2024-RS,House,Clerk of the House,2024-03-08,House/ enrolled bill to Printing,,,17
H.R. 5,2024-RS,House,Clerk of the House,2024-03-11,House/ received enrolled bill from Printing,,,18
H.R. 5,2024-RS,House,Lieutenant Governor's office for filing,2024-03-11,House/ to Lieutenant Governor,,,19
H.R. 6,2024-RS,,Legislative Research and General Counsel,2024-02-12,Bill Numbered but not Distributed,,,1
H.R. 6,2024-RS,,Legislative Research and General Counsel,2024-02-12,Numbered Bill Publicly Distributed,,,2
H.R. 6,2024-RS,Fiscal,Legislative Research and General Counsel,2024-02-12,LFA/ bill sent to agencies for fiscal input,,,3
H.R. 6,2024-RS,House,Clerk of the House,2024-02-12,House/ received bill from Legislative Research,,,4
H.R. 6,2024-RS,House,House Rules Committee,2024-02-12,House/ 1st reading (Introduced),,,5
H.R. 6,2024-RS,Fiscal,House Rules Committee,2024-02-13,LFA/ fiscal note publicly available,,,6
H.R. 6,2024-RS,House,House Rules Committee,2024-02-14,House/ received fiscal note from Fiscal Analyst,,,7
H.R. 6,2024-RS,House,Clerk of the House,2024-03-01,House/ strike enacting clause,,,8
H.R. 6,2024-RS,House,House file for bills not passed,2024-03-01,House/ filed,,,9
S.B. 1,2024-RS,,Legislative Research and General Counsel,2024-01-10,Bill Numbered but not Distributed,,,1
S.B. 1,2024-RS,,Legislative Research and General Counsel,2024-01-10,Numbered Bill Publicly Distributed,,,2
