bill_number,session_year,session_type,sponsors,title,status,comm_reports,bill_url
SB0082,2023,RS,Siah Correa Hemphill; Jeff Steinborn; Leo Jaramillo; Tara L. Lujan,SEX CRIME PROSECUTION TIME LIMITS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=82&year=23
SB0083,2023,RS,Bill Tallman; Crystal R. Brantley,"TELECOMM ACT ""CRAMMING"" DEFINITION",Pocket Veto,STBTC Committee Report; SJC Committee Report; HCEDC Committee Report; HCPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=83&year=23
SB0084,2023,RS,Bill B. O'Neill; Antonio Maestas,PROBATION & PAROLE VIOLATION CHANGES,Vetoed,SHPAC Committee Report; SJC Committee Report; HCPAC Committee Report; HJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=84&year=23
SB0085,2023,RS,Gregg Schmedes,ADJUST INCOME TAX BRACKETS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=85&year=23
SB0086,2023,RS,Siah Correa Hemphill,NMSU RURAL & TRIBAL DEVELOPMENT INSTITUTE,Died (API.),SIRC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=86&year=23
SB0087,2023,RS,Leo Jaramillo; Susan K. Herrera,LAND GRANT WASTE REMOVAL,Died (API.),SIRC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=87&year=23
SB0088,2023,RS,Gerald Ortiz y Pino,MED STUDENT PREP FOR UNDERSERVED,Died (API.),SEC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=88&year=23
SB0089,2023,RS,Siah Correa Hemphill; Joanne J. Ferrary; Linda M. Lopez,SUPPORTED DECISION-MAKING ACT,Died (API.),SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=89&year=23
SB0090,2023,RS,"Benny Shendo, Jr.",TRIBAL GRT RATES,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=90&year=23
SB0091,2023,RS,Linda M. Lopez,PUBLIC OFFICIAL CONDUCT CHANGES,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=91&year=23
SB0092,2023,RS,Gerald Ortiz y Pino,PHARMACIST SCOPE OF PRACTICE,Chaptered,SHPAC Committee Report; SJC Committee Report; HHHC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=92&year=23
SB0093,2023,RS,Pete Campos,MORA SCHOOL SECURITY,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=93&year=23
SB0094,2023,RS,Jeff Steinborn; Crystal R. Brantley,TRANSFER RIO GRANDE TRAIL ADMINISTRATION,Pocket Veto,SCONC Committee Report; SFC Committee Report; HGEIC Committee Report; HAFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=94&year=23
SB0095,2023,RS,George K. Muñoz; T. Ryan Lane,STATEWIDE SCHOOL SAFETY,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=95&year=23
SB0096,2023,RS,George K. Muñoz; T. Ryan Lane,PUBLIC SAFETY OFFICER PENSIONS,Died (API.),SHPAC Committee Report; SFC Committee Report; HLVMC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=96&year=23
SB0097,2023,RS,Michael Padilla; Christine Chandler,STATE LAND BROADBAND EASEMENTS,Died (API.),STBTC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=97&year=23
SB0098,2023,RS,Crystal R. Brantley,PUBLIC CONTRACT PAYMENTS,Died (API.),STBTC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=98&year=23
SB0099,2023,RS,Linda M. Lopez; Patricia Roybal Caballero; Angelica Rubio,RENT CONTROL PROHIBITIONS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=99&year=23
SB0100,2023,RS,Antonio Maestas,EQUITABLE ACCESS TO EVENT TICKETS,Died (API.),STBTC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=100&year=23
SB0101,2023,RS,Harold Pope,PERMANENT ABSENTEE VOTER LIST,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=101&year=23
SB0102,2023,RS,George K. Muñoz,IMPROPER USE OF TRAVEL LANE,Chaptered,STBTC Committee Report; SJC Committee Report; HTPWC Committee Report; HJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=102&year=23
SB0103,2023,RS,"Elizabeth ""Liz"" Stefanics; William F. Burt; Harlan Vincent","VETERAN, POLICE & FIRST RESPONDERS PTSD",Died (API.),SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=103&year=23
SB0104,2023,RS,George K. Muñoz; Antonio Maestas,AIRPORT IMPROVEMENT FUNDS,Died (API.),STBTC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=104&year=23
SB0105,2023,RS,Bill Tallman; Pamelya Herndon,INCREASE STANDARD INCOME TAX DEDUCTION,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=105&year=23
SB0106,2023,RS,"Elizabeth ""Liz"" Stefanics; Elizabeth ""Liz"" Thomson",PHARMACISTS & PAS AS HEALTH CARE PRACTIONERS,Chaptered,SHPAC Committee Report; SJC Committee Report; HHHC Committee Report; HJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=106&year=23
SB0107,2023,RS,Crystal R. Brantley; Daniel A. Ivey-Soto; Meredith A. Dixon,CUSTODY HEARINGS WITHIN 72 HOURS,Chaptered,SHPAC Committee Report; SJC Committee Report; HHHC Committee Report; HJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=107&year=23
SB0108,2023,RS,Craig W. Brandt,CAREER TECHNICAL EDUCATION PROGRAM UNIT,Died (API.),SEC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=108&year=23
SB0109,2023,RS,Craig W. Brandt,EDUCATION FREEDOM ACCOUNTS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=109&year=23
SB0110,2023,RS,Bill Tallman,CHIROPRACTIC BOARD CHANGES,Died (API.),SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=110&year=23
SB0111,2023,RS,William P. Soules,TEMPORARY SUSPENSION OF LICENSING FEES,Pocket Veto,SHPAC Committee Report; SFC Committee Report; HGEIC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=111&year=23
SB0112,2023,RS,Antoinette Sedillo Lopez; Debra M. Sariñana,NATURAL RESOURCES TRUSTEE CHANGES,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=112&year=23
SB0113,2023,RS,Gerald Ortiz y Pino,EQUAL EDUCATION OPPORTUNITY SCHOLARSHIP,Died (API.),SEC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=113&year=23
SB0114,2023,RS,Steven P. Neville,CONCEALED CARRY IN RESTAURANTS & BARS,Died (API.),STBTC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=114&year=23
SB0115,2023,RS,Pete Campos,MULTIMEDIA AT HISPANIC CULTURAL CENTER,Died (API.),SIRC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=115&year=23
SB0116,2023,RS,Carrie Hamblen; Reena Szczepanski,21 YEARS OLD TO PURCHASE OR POSSESS FIREARMS,Died (API.),SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=116&year=23
SB0117,2023,RS,William P. Soules,PRESCRIBING PSYCHOLOGIST PRACTICE ACT,Pocket Veto,SHPAC Committee Report; SJC Committee Report; HHHC Committee Report; HJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=117&year=23
SB0118,2023,RS,Michael Padilla; Peter Wirth; Marian Matthews,FINANCIAL CRIMES AGAINST VULNERABLE ADULTS,Died (API.),SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=118&year=23
SB0119,2023,RS,Katy M. Duhigg; Peter Wirth; Christine Chandler,FINANCIAL EXPLOITATION ACT,Died (API.),SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=119&year=23
SB0120,2023,RS,Harold Pope,OPEN ENROLLMENT FOR MILITARY CHILDREN,Chaptered,SEC Committee Report; SHPAC Committee Report; HEC Committee Report; HLVMC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=120&year=23
SB0121,2023,RS,Michael Padilla,TEMPORARY GRT DEDUCTIONS FOR RESTAURANTS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=121&year=23
SB0122,2023,RS,Harold Pope; Joy Garratt,WIDEN PASEO DEL NORTE,Died (API.),STBTC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=122&year=23
SB0123,2023,RS,Linda M. Lopez; Meredith A. Dixon,REBUTTABLE PRESUMPTION AGAINST RELEASE,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=123&year=23
SB0124,2023,RS,Michael Padilla,PUBLIC EMPLOYEES RETURNING TO WORK,Died (API.),SHPAC Committee Report; SFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=124&year=23
SB0125,2023,RS,Bill Tallman; Joy Garratt; Debra M. Sariñana,DISCLOSURE ACT & FINANCIAL DISCLOSURE,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=125&year=23
SB0126,2023,RS,Katy M. Duhigg; Siah Correa Hemphill; Meredith A. Dixon,CHILD SEX ABUSE STATUTE OF LIMITATIONS,Died (API.),SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=126&year=23
SB0127,2023,RS,William P. Soules,HIGH-SPEED BORDER-TO-BORDER RAILROAD,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=127&year=23
SB0128,2023,RS,Katy M. Duhigg; Linda M. Lopez; Siah Correa Hemphill,CHILD PROTECTIVE CUSTODY PROCEDURES,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=128&year=23
SB0129,2023,RS,Nancy Rodriguez,PERMANENT FUND FOR EDUCATION IMPLEMENTATION,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=129&year=23
SB0130,2023,RS,Linda M. Lopez; Martin Hickey,NO SMOKING IN RACINOS,Died (API.),SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=130&year=23
SB0131,2023,RS,Mimi Stewart; Craig W. Brandt; Siah Correa Hemphill,PUBLIC SCHOOL FUNDING CHANGES,Chaptered,SEC Committee Report; SFC Committee Report; HEC Committee Report; HAFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=131&year=23
SB0132,2023,RS,Mimi Stewart; Kristina Ortez,STI PREVENTION & TREATMENT,Chaptered,SHPAC Committee Report; STBTC Committee Report; HHHC Committee Report; HCPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=132&year=23
SB0133,2023,RS,Mimi Stewart; Leo Jaramillo; Javier Martínez; Joshua Hernandez; Janelle Anyanonu,CATALYTIC CONVERTER SALES RECORDS,Chaptered,SHPAC Committee Report; SJC Committee Report; HGEIC Committee Report; HJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=133&year=23
SB0134,2023,RS,"Roberto ""Bobby"" J. Gonzales",NO EXOTIC ANIMALS IN TRAVELING PERFORMANCES,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=134&year=23
SB0135,2023,RS,"Benny Shendo, Jr.; Gregory A. Baca","STOP, LOOK & LISTEN FOR TRAINS",Died (API.),STBTC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=135&year=23
SB0136,2023,RS,Steven P. Neville,PRC COMMISSIONER SALARIES,Pocket Veto,SHPAC Committee Report; SFC Committee Report; HGEIC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=136&year=23
SB0137,2023,RS,Steven P. Neville,REQUIRE 30-MINUTE RECESS FOR SOME GRADES,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=137&year=23
SB0138,2023,RS,Steven P. Neville,MEDICAID FALSE CLAIMS CHANGES,Died (API.),SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=138&year=23
SB0139,2023,RS,Nancy Rodriguez,SERVICES FOR HOMELESS PEOPLE,Died (API.),SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=139&year=23
SB0140,2023,RS,Nancy Rodriguez,NM HOUSING TRUST FUND,Died (API.),SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=140&year=23
SB0141,2023,RS,Nancy Rodriguez,SANTA FE HOMELESS SHELTER & PROGRAMMING,Died (API.),SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=141&year=23
SB0142,2023,RS,George K. Muñoz,NM MINERS LICENSE PLATE,Died (API.),STBTC Committee Report; SFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=142&year=23
SB0143,2023,RS,George K. Muñoz,NONPROFIT GAMING MACHINE PAYOUTS,Chaptered,STBTC Committee Report; SJC Committee Report; HCEDC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=143&year=23
SB0144,2023,RS,George K. Muñoz,SANTA FE STATE OFFICE BUILDING,Chaptered,SHPAC Committee Report; SFC Committee Report; HGEIC Committee Report; HAFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=144&year=23
SB0145,2023,RS,George K. Muñoz,STATE POLICE RETIREMENT CHANGES,Chaptered,SHPAC Committee Report; SFC Committee Report; HLVMC Committee Report; HAFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=145&year=23
SB0146,2023,RS,"Benny Shendo, Jr.; Jason C. Harper",TAX ADMINISTRATION CHANGES,Chaptered,STBTC Committee Report; SJC Committee Report; SFC Committee Report; HTRC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=146&year=23
SB0147,2023,RS,"Benny Shendo, Jr.; Jason C. Harper",TAX CHANGES,Chaptered,STBTC Committee Report; SFC Committee Report; HTRC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=147&year=23
SB0148,2023,RS,Gerald Ortiz y Pino,COMMUNITY & BRANCH COLLEGE HEALTH PGMS.,Died (API.),SEC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=148&year=23
SB0149,2023,RS,Gerald Ortiz y Pino,STUDY FREE TUITION FOR CERTAIN PROGRAMS,Died (API.),SEC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=149&year=23
SB0150,2023,RS,Gay G. Kernan,CYFD PLAN OF CARE FAILURE ASSESSMENTS,Died (API.),SHPAC Committee Report; SJC Committee Report; HHHC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=150&year=23
SB0151,2023,RS,Harold Pope,GRADUATE SCHOLARSHIP ACT CHANGES,Died (API.),SEC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=151&year=23
SB0152,2023,RS,Steven P. Neville,COUNTY INDUSTRIAL BOND CHANGES,Died (API.),STBTC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=152&year=23
SB0153,2023,RS,Nancy Rodriguez,PUBLICATION OF SUPPLEMENTAL APPROPRIATIONS,Chaptered,SRC Committee Report; SFC Committee Report; HGEIC Committee Report; HAFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=153&year=23
SB0154,2023,RS,Michael Padilla; William P. Soules; Debra M. Sariñana,QUANTUM INFO SCIENCE TECH FACULTY,Died (API.),SEC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=154&year=23
SB0155,2023,RS,Michael Padilla; Debra M. Sariñana; Joseph L. Sanchez,USE OF TELECOMM FUND FOR BROADBAND,Chaptered,SIRC Committee Report; STBTC Committee Report; HCEDC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=155&year=23
SB0156,2023,RS,Jeff Steinborn,STATEWIDE ANTI-LITTER CAMPAIGN,Died (API.),SCONC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=156&year=23
SB0157,2023,RS,Gay G. Kernan,GRT DISTRIBUTION TO HOBBS,Vetoed,STBTC Committee Report; SFC Committee Report; HTRC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=157&year=23
SB0158,2023,RS,George K. Muñoz,GENERAL APPROPRIATION ACT OF 2023,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=158&year=23
SB0159,2023,RS,Peter Wirth,LOCAL NEWS FELLOWSHIP PROGRAM,Died (API.),STBTC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=159&year=23
SB0160,2023,RS,Steven P. Neville; Peter Wirth,TRANSFER TRANSPORTATION FUNCTIONS FROM PRC,Chaptered,STBTC Committee Report; SFC Committee Report; HTPWC Committee Report; HGEIC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=160&year=23
SB0161,2023,RS,Mimi Stewart; Bill B. O'Neill,RESTRICT USE OF CERTAIN PESTICIDES,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=161&year=23
SB0162,2023,RS,Carrie Hamblen,BEHAVIORAL HEALTH TRANSITIONAL HOUSING,Died (API.),SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=162&year=23
SB0163,2023,RS,Bill Tallman,CONTINUING CARE PROVIDER DISCLOSURE,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=163&year=23
SB0164,2023,RS,Bill Tallman; Debra M. Sariñana; Harold Pope,FUTURE OIL & GAS LEASE ROYALTY RATES,Died (API.),SCONC Committee Report; STBTC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=164&year=23
SB0165,2023,RS,"Carrie Hamblen; Elizabeth ""Liz"" Stefanics",LOCAL CHOICE ENERGY ACT,Died (API.),SCONC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=165&year=23
SB0166,2023,RS,Mimi Stewart,STI PREVENTION & TREATMENT,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=166&year=23
SB0167,2023,RS,"Elizabeth ""Liz"" Stefanics; Peter Wirth; Kristina Ortez",STRATEGIC WATER RESERVE,Died (API.),SCONC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=167&year=23
SB0168,2023,RS,"Elizabeth ""Liz"" Stefanics; Christine Chandler",DEATH PRONOUNCEMENTS BY NURSES,Chaptered,SHPAC Committee Report; SJC Committee Report; HJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=168&year=23
SB0169,2023,RS,"Elizabeth ""Liz"" Stefanics; Kristina Ortez; Antonio Maestas; Andrea Romero",CLIMATE INVESTMENT CENTER & FUND,Died (API.),SCONC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=169&year=23
SB0170,2023,RS,William P. Soules,INCREASE JUROR COMPENSATION,Died (API.),SJC Committee Report; SFC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=170&year=23
SB0171,2023,RS,William P. Soules,PROHIBIT AUTOMATIC FIREARM SALES,Died (API.),SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=171&year=23
SB0172,2023,RS,Gerald Ortiz y Pino; Antonio Maestas,NO DETAINING FOR FED IMMIGRATION VIOLATIONS,Died,SHPAC Committee Report; SJC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=172&year=23
SB0173,2023,RS,Gerald Ortiz y Pino; Ron Griggs; Pat Woods; Mimi Stewart,GEOTHERMAL ENERGY GENERATION TAX CREDIT,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=173&year=23
SB0174,2023,RS,Gregg Schmedes,PRETRIAL RELEASE HEARING STANDARDS,Died (API.),SHPAC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=174&year=23
SB0175,2023,RS,Gregg Schmedes,OPEN PRIMARY ELECTIONS,Died (API.),,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=175&year=23
SB0176,2023,RS,"Pete Campos; Leo Jaramillo; Elizabeth ""Liz"" Stefanics; Siah Correa Hemphill; Ambrose Castellano",ACEQUIA FUND FOR DISASTER RESPONSE,Chaptered,SCONC Committee Report; SFC Committee Report; HAAWC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=176&year=23
SB0177,2023,RS,Martin Hickey,CNM VENTURE STUDIO,Died (API.),SEC Committee Report,https://www.nmlegis.gov/Legislation/Legislation?chamber=S&legType=B&legNo=177&year=23
