bill_number,session_year,session_type,action_date,legislative_day,action,order
HB0272,2023,RS,,,Action Postponed Indefinitely,2
HB0273,2023,RS,2023-02-01,LD: 3,Sent to HCPAC - Referrals: HCPAC/HJC,1
HB0273,2023,RS,2023-02-15,LD: 7,HCPAC: Reported by committee with Do Pass recommendation,2
HB0273,2023,RS,2023-03-06,LD: 14,HJC: Reported by committee with Do Pass recommendation with amendment(s),3
HB0273,2023,RS,2023-03-11,LD: 16,Passed in the House of Representatives - Y:63 N:1,4
HB0273,2023,RS,2023-03-12,LD: 17,Sent to SJC - Referrals: SJC,5
HB0273,2023,RS,,,Action Postponed Indefinitely,6
HB0274,2023,RS,2023-02-01,LD: 3,Sent to HRDLC - Referrals: HRDLC/HGEIC,1
HB0274,2023,RS,2023-02-08,LD: 4,HRDLC: Reported by committee with Do Pass recommendation with amendment(s),2
HB0274,2023,RS,2023-02-21,LD: 10,HGEIC: Reported by committee with Do Pass recommendation,3
HB0274,2023,RS,2023-02-24,LD: 11,Passed in the House of Representatives - Y:66 N:0,4
HB0274,2023,RS,2023-02-25,LD: 10,Sent to SRC - Referrals: SRC,5
HB0274,2023,RS,2023-03-06,LD: 12,SRC: Reported by committee with Do Pass recommendation,6
HB0274,2023,RS,2023-03-09,LD: 12,Passed in the Senate - Y:32 N:0,7
HB0274,2023,RS,,,Signed by Governor - Chapter 6 - Mar. 15,8
HB0275,2023,RS,2023-02-01,LD: 3,Sent to HJC - Referrals: HJC/HAFC,1
HB0275,2023,RS,,,Action Postponed Indefinitely,2
HB0276,2023,RS,2023-02-01,LD: 3,Sent to HENRC - Referrals: HENRC/HJC,1
HB0276,2023,RS,,,Action Postponed Indefinitely,2
HB0277,2023,RS,2023-02-01,LD: 3,Sent to HLVMC - Referrals: HLVMC/HGEIC,1
HB0277,2023,RS,2023-02-17,LD: 10,HLVMC: Reported by committee with Do Pass recommendation,2
HB0277,2023,RS,2023-02-27,LD: 12,HGEIC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,3
HB0277,2023,RS,2023-03-02,LD: 13,Passed in the House of Representatives - Y:66 N:0,4
HB0277,2023,RS,2023-03-03,LD: 12,Sent to SHPAC - Referrals: SHPAC,5
HB0277,2023,RS,2023-03-09,LD: 12,SHPAC: Reported by committee with Do Pass recommendation,6
HB0277,2023,RS,,,Action Postponed Indefinitely,7
HB0278,2023,RS,2023-02-01,LD: 3,Sent to HHHC - Referrals: HHHC/HAFC,1
HB0278,2023,RS,,,Action Postponed Indefinitely,2
HB0279,2023,RS,2023-02-01,LD: 3,Sent to HCPAC - Referrals: HCPAC/HEC,1
HB0279,2023,RS,2023-02-15,LD: 7,HCPAC: Reported by committee with Do Pass recommendation,2
HB0279,2023,RS,,,Action Postponed Indefinitely,3
HB0280,2023,RS,2023-02-01,LD: 3,Sent to HEC - Referrals: HEC/HAFC,1
HB0280,2023,RS,2023-02-17,LD: 10,HEC: Reported by committee with Do Pass recommendation,2
HB0280,2023,RS,2023-03-07,LD: 14,HAFC: Reported by committee with Do Pass recommendation with amendment(s),3
HB0280,2023,RS,2023-03-10,LD: 15,Passed in the House of Representatives - Y:61 N:0,4
HB0280,2023,RS,2023-03-10,LD: 15,Sent to SEC - Referrals: SEC,5
HB0280,2023,RS,2023-03-15,LD: 18,SEC: Reported by committee with Do Pass recommendation,6
HB0280,2023,RS,2023-03-16,LD: 20,Passed in the Senate - Y:36 N:0,7
HB0280,2023,RS,,,Signed by Governor - Chapter 72 - Mar. 30,8
HB0281,2023,RS,2023-02-01,LD: 3,Sent to HCEDC - Referrals: HCEDC/HJC,1
HB0281,2023,RS,2023-02-16,LD: 8,HCEDC: Reported by committee with Do Pass recommendation,2
HB0281,2023,RS,,,Action Postponed Indefinitely,3
HB0282,2023,RS,2023-02-01,LD: 3,Sent to HCPAC - Referrals: HCPAC/HJC,1
HB0282,2023,RS,,,Action Postponed Indefinitely,2
HB0283,2023,RS,2023-02-01,LD: 3,Sent to HEC - Referrals: HEC/HJC,1
HB0283,2023,RS,,,Action Postponed Indefinitely,2
HB0284,2023,RS,2023-02-01,LD: 3,Sent to HHHC - Referrals: HHHC/HJC,1
HB0284,2023,RS,,,Action Postponed Indefinitely,2
HB0285,2023,RS,2023-02-01,LD: 3,Sent to HEC - Referrals: HEC/HGEIC,1
HB0285,2023,RS,2023-03-04,LD: 14,HEC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,2
HB0285,2023,RS,2023-03-10,LD: 15,HGEIC: Reported by committee with Do Pass recommendation,3
HB0285,2023,RS,,,Action Postponed Indefinitely,4
HB0286,2023,RS,2023-02-01,LD: 3,Sent to HTPWC - Referrals: HTPWC/HJC,1
HB0286,2023,RS,2023-02-17,LD: 10,HTPWC: Reported by committee with Do Pass recommendation,2
HB0286,2023,RS,2023-02-27,LD: 12,HJC: Reported by committee with Do Pass recommendation,3
HB0286,2023,RS,2023-03-01,LD: 13,Passed in the House of Representatives - Y:66 N:1,4
HB0286,2023,RS,2023-03-02,LD: 10,Sent to STBTC - Referrals: STBTC,5
HB0286,2023,RS,2023-03-12,LD: 17,STBTC: Reported by committee with Do Pass recommendation,6
HB0286,2023,RS,2023-03-18,LD: 23,Passed in the Senate - Y:42 N:0,7
HB0286,2023,RS,,,Pocket Veto,8
HB0287,2023,RS,2023-02-01,LD: 3,Sent to HTPWC - Referrals: HTPWC/HAFC,1
HB0287,2023,RS,2023-02-17,LD: 10,HTPWC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,2
HB0287,2023,RS,2023-02-28,LD: 12,HAFC: Reported by committee with Do Pass recommendation,3
HB0287,2023,RS,2023-03-06,LD: 14,Passed in the House of Representatives - Y:65 N:3,4
HB0287,2023,RS,2023-03-07,LD: 12,Sent to STBTC - Referrals: STBTC/SFC,5
HB0287,2023,RS,2023-03-14,LD: 18,STBTC: Reported by committee with Do Pass recommendation,6
HB0287,2023,RS,2023-03-15,LD: 20,Withdrawn from committee or daily calendar for subsequent action,7
HB0287,2023,RS,2023-03-17,LD: 21,Senate Floor Amendment,8
HB0287,2023,RS,2023-03-17,LD: 21,Passed in the Senate - Y:28 N:10,9
HB0287,2023,RS,2023-03-17,LD: 19,House has concurred with Senate Amendments,10
HB0287,2023,RS,,,Signed by Governor - Chapter 73 - Mar. 30,11
HB0288,2023,RS,2023-02-01,LD: 3,Sent to HHHC - Referrals: HHHC/HJC,1
HB0288,2023,RS,2023-02-25,LD: 11,HHHC: Reported by committee with Do Pass recommendation,2
HB0288,2023,RS,2023-03-11,LD: 16,HJC: Reported by committee with Do Pass recommendation,3
HB0288,2023,RS,2023-03-12,LD: 16,Passed in the House of Representatives - Y:50 N:13,4
HB0288,2023,RS,2023-03-13,LD: 17,Sent to SJC - Referrals: SJC,5
HB0288,2023,RS,,,Action Postponed Indefinitely,6
HB0289,2023,RS,2023-02-01,LD: 3,Sent to HGEIC - Referrals: HGEIC/HJC,1
HB0289,2023,RS,2023-02-17,LD: 10,HGEIC: Reported by committee with Do Pass recommendation,2
HB0289,2023,RS,,,Action Postponed Indefinitely,3
HB0290,2023,RS,2023-02-02,LD: 3,Sent to HHHC - Referrals: HHHC/HAFC,1
HB0290,2023,RS,,,Action Postponed Indefinitely,2
HB0291,2023,RS,2023-02-02,LD: 3,Sent to HHHC - Referrals: HHHC/HJC,1
HB0291,2023,RS,2023-02-23,LD: 11,HHHC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,2
HB0291,2023,RS,2023-03-09,LD: 15,HJC: Reported by committee with Do Pass recommendation,3
HB0291,2023,RS,,,Action Postponed Indefinitely,4
HB0292,2023,RS,2023-02-02,LD: 3,Sent to HHHC - Referrals: HHHC/HJC,1
HB0292,2023,RS,2023-02-17,LD: 10,HHHC: Reported by committee with Do Pass recommendation,2
HB0292,2023,RS,2023-03-06,LD: 14,HJC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,3
HB0292,2023,RS,,,Action Postponed Indefinitely,4
HB0293,2023,RS,2023-02-02,LD: 3,Sent to HHHC - Referrals: HHHC/HAFC,1
HB0293,2023,RS,2023-02-25,LD: 11,HHHC: Reported by committee with Do Pass recommendation,2
HB0293,2023,RS,,,Action Postponed Indefinitely,3
HB0294,2023,RS,2023-02-02,LD: 3,Sent to HLVMC - Referrals: HLVMC/HGEIC,1
HB0294,2023,RS,,,Action Postponed Indefinitely,2
HB0295,2023,RS,2023-02-02,LD: 3,Sent to HEC - Referrals: HEC/HAFC,1
HB0295,2023,RS,,,Action Postponed Indefinitely,2
HB0296,2023,RS,2023-02-02,LD: 3,Sent to HEC - Referrals: HEC/HAFC,1
HB0296,2023,RS,2023-02-15,LD: 7,HEC: Reported by committee with Do Pass recommendation,2
HB0296,2023,RS,,,Action Postponed Indefinitely,3
HB0297,2023,RS,2023-02-02,LD: 3,Sent to HJC - Referrals: HJC/HAFC,1
HB0297,2023,RS,2023-02-23,LD: 11,HJC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,2
HB0297,2023,RS,2023-03-04,LD: 14,HAFC: Reported by committee with Do Pass recommendation with amendment(s),3
HB0297,2023,RS,2023-03-07,LD: 14,Passed in the House of Representatives - Y:46 N:22,4
HB0297,2023,RS,2023-03-08,LD: 12,Sent to SJC - Referrals: SJC/SFC,5
HB0297,2023,RS,,,Action Postponed Indefinitely,6
HB0298,2023,RS,2023-02-02,LD: 3,Sent to HAAWC - Referrals: HAAWC/HAFC,1
HB0298,2023,RS,2023-02-10,LD: 6,HAAWC: Reported by committee with Do Pass recommendation with amendment(s),2
HB0298,2023,RS,2023-02-24,LD: 11,HAFC: Reported by committee with Do Pass recommendation,3
HB0298,2023,RS,2023-02-27,LD: 12,Passed in the House of Representatives - Y:66 N:0,4
HB0298,2023,RS,2023-02-28,LD: 10,Sent to SFC - Referrals: SFC,5
HB0298,2023,RS,2023-03-08,LD: 12,SFC: Reported by committee with Do Pass recommendation,6
HB0298,2023,RS,2023-03-09,LD: 12,Passed in the Senate - Y:35 N:0,7
HB0298,2023,RS,2023-03-18,LD: 18,LAW WITHOUT SIGNATURE.,8
HB0299,2023,RS,2023-02-02,LD: 3,Sent to HLVMC - Referrals: HLVMC/HCEDC,1
HB0299,2023,RS,2023-02-24,LD: 11,HLVMC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,2
HB0299,2023,RS,2023-02-28,LD: 12,HCEDC: Reported by committee with Do Pass recommendation with amendment(s),3
HB0299,2023,RS,2023-03-02,LD: 13,Passed in the House of Representatives - Y:67 N:0,4
HB0299,2023,RS,2023-03-03,LD: 12,Sent to STBTC - Referrals: STBTC,5
HB0299,2023,RS,2023-03-12,LD: 17,STBTC: Reported by committee with Do Pass recommendation,6
HB0299,2023,RS,2023-03-13,LD: 17,Passed in the Senate - Y:37 N:3,7
HB0299,2023,RS,,,Signed by Governor - Chapter 197 - Apr. 6,8
HB0300,2023,RS,2023-02-06,LD: 4,Sent to HLVMC - Referrals: HLVMC/HGEIC,1
HB0300,2023,RS,,,Action Postponed Indefinitely,2
HB0301,2023,RS,2023-02-06,LD: 4,Sent to HGEIC - Referrals: HGEIC/HTRC,1
HB0301,2023,RS,,,Action Postponed Indefinitely,2
HB0302,2023,RS,2023-02-06,LD: 4,Sent to HEC - Referrals: HEC/HJC,1
HB0302,2023,RS,,,Action Postponed Indefinitely,2
HB0303,2023,RS,2023-02-06,LD: 4,Sent to HTPWC - Referrals: HTPWC/HAFC,1
HB0303,2023,RS,2023-02-21,LD: 10,HTPWC: Reported by committee with Do Pass recommendation,2
HB0303,2023,RS,,,Action Postponed Indefinitely,3
HB0304,2023,RS,2023-02-06,LD: 4,Sent to HLVMC - Referrals: HLVMC/HAFC,1
HB0304,2023,RS,2023-02-22,LD: 10,HLVMC: Reported by committee with Do Pass recommendation,2
HB0304,2023,RS,2023-02-28,LD: 12,HAFC: Reported by committee with Do Pass recommendation,3
HB0304,2023,RS,2023-03-02,LD: 13,Passed in the House of Representatives - Y:65 N:0,4
HB0304,2023,RS,2023-03-03,LD: 12,Sent to SHPAC - Referrals: SHPAC,5
HB0304,2023,RS,2023-03-09,LD: 12,SHPAC: Reported by committee with Do Pass recommendation,6
HB0304,2023,RS,2023-03-15,LD: 20,Passed in the Senate - Y:35 N:0,7
HB0304,2023,RS,,,Signed by Governor - Chapter 156 - Apr. 5,8
HB0305,2023,RS,2023-02-06,LD: 4,Sent to HHHC - Referrals: HHHC/HJC,1
HB0305,2023,RS,2023-03-04,LD: 14,HHHC: Reported by committee with Do Pass recommendation,2
HB0305,2023,RS,,,Action Postponed Indefinitely,3
HB0306,2023,RS,2023-02-06,LD: 4,Sent to HCPAC - Referrals: HCPAC/HJC,1
HB0306,2023,RS,2023-03-02,LD: 13,HCPAC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,2
HB0306,2023,RS,2023-03-08,LD: 15,HJC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,3
HB0306,2023,RS,2023-03-10,LD: 15,Passed in the House of Representatives - Y:62 N:3,4
HB0306,2023,RS,2023-03-10,LD: 15,Sent to SJC - Referrals: SJC,5
HB0306,2023,RS,2023-03-14,LD: 17,SJC: Reported by committee with Do Pass recommendation,6
HB0306,2023,RS,2023-03-16,LD: 20,Passed in the Senate - Y:28 N:10,7
HB0306,2023,RS,,,Signed by Governor - Chapter 195 - Apr. 6,8
HB0307,2023,RS,2023-02-06,LD: 4,Sent to HRDLC - Referrals: HRDLC/HAFC,1
HB0307,2023,RS,2023-02-10,LD: 6,HRDLC: Reported by committee with Do Pass recommendation,2
HB0307,2023,RS,,,Action Postponed Indefinitely,3
HB0308,2023,RS,2023-02-06,LD: 4,Sent to HHHC - Referrals: HHHC/HTRC,1
HB0308,2023,RS,2023-03-01,LD: 13,HHHC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,2
HB0308,2023,RS,,,Action Postponed Indefinitely,3
HB0309,2023,RS,2023-02-06,LD: 4,Sent to HCPAC - Referrals: HCPAC/HCEDC,1
HB0309,2023,RS,2023-02-22,LD: 10,HCPAC: Reported by committee with Do Pass recommendation,2
HB0309,2023,RS,2023-03-01,LD: 13,HCEDC: Reported by committee with Do Pass recommendation,3
HB0309,2023,RS,2023-03-07,LD: 14,Passed in the House of Representatives - Y:63 N:3,4
HB0309,2023,RS,2023-03-08,LD: 12,Sent to STBTC - Referrals: STBTC,5
HB0309,2023,RS,2023-03-12,LD: 17,STBTC: Reported by committee with Do Pass recommendation,6
HB0309,2023,RS,2023-03-16,LD: 20,Passed in the Senate - Y:32 N:7,7
HB0309,2023,RS,,,Pocket Veto,8
HB0310,2023,RS,2023-02-06,LD: 4,Sent to HJC - Referrals: HJC/HTRC,1
HB0310,2023,RS,,,Action Postponed Indefinitely,2
HB0311,2023,RS,2023-02-06,LD: 4,Sent to HAFC - Referrals: HAFC,1
HB0311,2023,RS,,,Action Postponed Indefinitely,2
HB0312,2023,RS,2023-02-06,LD: 4,Sent to HHHC - Referrals: HHHC/HJC,1
HB0312,2023,RS,,,Action Postponed Indefinitely,2
HB0313,2023,RS,2023-02-06,LD: 4,Sent to HGEIC - Referrals: HGEIC/HJC,1
HB0313,2023,RS,2023-02-21,LD: 10,HGEIC: Reported by committee with Do Pass recommendation with amendment(s),2
HB0313,2023,RS,2023-03-06,LD: 14,HJC: Reported by committee with Do Pass recommendation with amendment(s),3
HB0313,2023,RS,2023-03-08,LD: 15,multiple floor amendments,4
HB0313,2023,RS,2023-03-08,LD: 15,Passed in the House of Representatives - Y:42 N:20,5
HB0313,2023,RS,2023-03-09,LD: 12,Sent to SJC - Referrals: SJC,6
HB0313,2023,RS,,,Action Postponed Indefinitely,7
HB0314,2023,RS,2023-02-06,LD: 4,Sent to HCPAC - Referrals: HCPAC/HJC,1
HB0314,2023,RS,2023-02-17,LD: 10,HCPAC: Reported by committee with Do Pass recommendation with amendment(s),2
HB0314,2023,RS,2023-03-02,LD: 13,HJC: Reported by committee with Do Pass recommendation with amendment(s),3
HB0314,2023,RS,2023-03-04,LD: 14,Passed in the House of Representatives - Y:51 N:5,4
HB0314,2023,RS,2023-03-06,LD: 12,Sent to SHPAC - Referrals: SHPAC,5
HB0314,2023,RS,2023-03-10,LD: 15,SHPAC: Reported by committee with Do Pass recommendation,6
HB0314,2023,RS,2023-03-16,LD: 20,Passed in the Senate - Y:34 N:8,7
HB0314,2023,RS,,,Signed by Governor - Chapter 74 - Mar. 30,8
HB0315,2023,RS,2023-02-06,LD: 4,Sent to HGEIC - Referrals: HGEIC/HAFC,1
HB0315,2023,RS,2023-02-22,LD: 10,HGEIC: Reported by committee with Do Pass recommendation,2
HB0315,2023,RS,,,Action Postponed Indefinitely,3
HB0316,2023,RS,2023-02-06,LD: 4,Sent to HCPAC - Referrals: HCPAC/HJC,1
HB0316,2023,RS,,,Action Postponed Indefinitely,2
HB0317,2023,RS,2023-02-06,LD: 4,Sent to HCPAC - Referrals: HCPAC/HJC,1
HB0317,2023,RS,2023-02-13,LD: 6,HCPAC: Reported by committee with Do Pass recommendation with amendment(s),2
HB0317,2023,RS,2023-03-06,LD: 14,HJC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,3
HB0317,2023,RS,2023-03-11,LD: 16,"Failed to Pass in House, Bill has Died",4
HB0318,2023,RS,2023-02-06,LD: 4,Sent to HGEIC - Referrals: HGEIC/HJC,1
HB0318,2023,RS,2023-02-20,LD: 10,HGEIC: Reported by committee with Do Pass recommendation,2
HB0318,2023,RS,,,Action Postponed Indefinitely,3
HB0319,2023,RS,2023-02-06,LD: 4,Sent to HAFC - Referrals: HAFC,1
HB0319,2023,RS,,,Action Postponed Indefinitely,2
HB0320,2023,RS,2023-02-06,LD: 4,Sent to HCPAC - Referrals: HCPAC/HTPWC,1
HB0320,2023,RS,2023-03-02,LD: 13,HCPAC: Reported by committee with Do Pass recommendation,2
HB0320,2023,RS,2023-03-09,LD: 15,HTPWC: Reported by committee with Do Pass recommendation,3
HB0320,2023,RS,2023-03-11,LD: 16,Passed in the House of Representatives - Y:62 N:1,4
HB0320,2023,RS,2023-03-12,LD: 17,Sent to STBTC - Referrals: STBTC,5
HB0320,2023,RS,2023-03-16,LD: 20,STBTC: Reported by committee with Do Pass recommendation,6
HB0320,2023,RS,,,Action Postponed Indefinitely,7
HB0321,2023,RS,2023-02-06,LD: 4,Sent to HTPWC - Referrals: HTPWC/HTRC,1
HB0321,2023,RS,2023-02-21,LD: 10,HTPWC: Reported by committee with Do Pass recommendation,2
HB0321,2023,RS,,,Action Postponed Indefinitely,3
HB0322,2023,RS,2023-02-06,LD: 4,Sent to HCEDC - Referrals: HCEDC/HTRC,1
HB0322,2023,RS,2023-02-16,LD: 8,HCEDC: Reported by committee with Do Pass recommendation,2
HB0322,2023,RS,,,Action Postponed Indefinitely,3
HB0323,2023,RS,2023-02-06,LD: 4,Sent to HTRC - Referrals: HTRC,1
HB0323,2023,RS,,,Action Postponed Indefinitely,2
HB0324,2023,RS,2023-02-06,LD: 4,Sent to HHHC - Referrals: HHHC/HGEIC,1
HB0324,2023,RS,,,Action Postponed Indefinitely,2
HB0325,2023,RS,2023-02-06,LD: 4,Sent to HGEIC - Referrals: HGEIC/HEC,1
HB0325,2023,RS,2023-02-20,LD: 10,HGEIC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,2
HB0325,2023,RS,,,Action Postponed Indefinitely,3
HB0326,2023,RS,2023-02-06,LD: 4,Sent to HAFC - Referrals: HAFC,1
HB0326,2023,RS,,,Action Postponed Indefinitely,2
HB0327,2023,RS,2023-02-06,LD: 4,Sent to HHHC - Referrals: HHHC/HAFC,1
HB0327,2023,RS,,,Action Postponed Indefinitely,2
HB0328,2023,RS,2023-02-06,LD: 4,Sent to HCPAC - Referrals: HCPAC/HTPWC,1
HB0328,2023,RS,2023-02-17,LD: 10,HCPAC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,2
HB0328,2023,RS,,,Action Postponed Indefinitely,3
HB0329,2023,RS,2023-02-07,LD: 4,Sent to HLVMC - Referrals: HLVMC/HJC,1
HB0329,2023,RS,2023-02-22,LD: 10,HLVMC: Reported by committee with Do Pass recommendation,2
HB0329,2023,RS,,,Action Postponed Indefinitely,3
HB0330,2023,RS,2023-02-07,LD: 4,Sent to HAAWC - Referrals: HAAWC/HLVMC,1
HB0330,2023,RS,2023-02-15,LD: 7,HAAWC: Reported by committee with Do Pass recommendation with amendment(s),2
HB0330,2023,RS,2023-03-03,LD: 13,HLVMC: Reported by committee with Do Pass recommendation,3
HB0330,2023,RS,2023-03-10,LD: 15,Passed in the House of Representatives - Y:47 N:18,4
HB0330,2023,RS,2023-03-10,LD: 15,Sent to SJC - Referrals: SJC,5
HB0330,2023,RS,,,Action Postponed Indefinitely,6
HB0331,2023,RS,2023-02-07,LD: 4,Sent to HCEDC - Referrals: HCEDC/HJC,1
HB0331,2023,RS,2023-02-17,LD: 10,HCEDC: Reported by committee with Do Pass recommendation,2
HB0331,2023,RS,,,Action Postponed Indefinitely,3
HB0332,2023,RS,2023-02-07,LD: 4,Sent to HLVMC - Referrals: HLVMC/HJC,1
HB0332,2023,RS,2023-02-22,LD: 10,HLVMC: Reported by committee with Do Pass recommendation,2
HB0332,2023,RS,,,Action Postponed Indefinitely,3
HB0333,2023,RS,2023-02-07,LD: 4,Sent to HCPAC - Referrals: HCPAC/HJC,1
HB0333,2023,RS,,,Action Postponed Indefinitely,2
HB0334,2023,RS,2023-02-07,LD: 4,Sent to HTPWC - Referrals: HTPWC/HJC,1
HB0334,2023,RS,2023-02-21,LD: 10,HTPWC: Reported by committee with Do Pass recommendation,2
HB0334,2023,RS,2023-03-07,LD: 14,HJC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,3
HB0334,2023,RS,2023-03-14,LD: 17,Passed in the House of Representatives - Y:70 N:0,4
HB0334,2023,RS,2023-03-14,LD: 18,Sent to SJC - Referrals: SJC,5
HB0334,2023,RS,,,Action Postponed Indefinitely,6
HB0335,2023,RS,2023-02-07,LD: 4,Sent to HEC - Referrals: HEC/HAFC,1
HB0335,2023,RS,,,Action Postponed Indefinitely,2
HB0336,2023,RS,2023-02-07,LD: 4,Sent to HGEIC - Referrals: HGEIC/HAFC,1
HB0336,2023,RS,2023-02-17,LD: 10,HGEIC: Reported by committee with Do Pass recommendation,2
HB0336,2023,RS,2023-02-28,LD: 12,HAFC: Reported by committee with Do Pass recommendation with amendment(s),3
HB0336,2023,RS,2023-03-11,LD: 16,House of Representatives Floor Amendment,4
HB0336,2023,RS,2023-03-11,LD: 16,Passed in the House of Representatives - Y:39 N:25,5
HB0336,2023,RS,2023-03-12,LD: 17,Sent to SJC - Referrals: SJC,6
HB0336,2023,RS,,,Action Postponed Indefinitely,7
HB0337,2023,RS,2023-02-07,LD: 4,Sent to HHHC - Referrals: HHHC/HJC,1
HB0337,2023,RS,2023-02-23,LD: 11,HHHC: Reported by committee with Do Pass recommendation,2
HB0337,2023,RS,2023-03-07,LD: 14,HJC: Reported by committee with Do Not Pass but with a Do Pass recommendation on Committee Substitution,3
HB0337,2023,RS,2023-03-10,LD: 15,Passed in the House of Representatives - Y:68 N:0,4
HB0337,2023,RS,2023-03-10,LD: 15,Sent to SJC - Referrals: SJC,5
HB0337,2023,RS,2023-03-14,LD: 18,SJC: Reported by committee with Do Pass recommendation,6
HB0337,2023,RS,2023-03-16,LD: 20,Passed in the Senate - Y:40 N:0,7
HB0337,2023,RS,,,Signed by Governor - Chapter 75 - Mar. 30,8
HB0338,2023,RS,2023-02-07,LD: 4,Sent to HCEDC - Referrals: HCEDC/HJC,1
HB0338,2023,RS,,,Action Postponed Indefinitely,2
HB0339,2023,RS,2023-02-07,LD: 4,Sent to HTPWC - Referrals: HTPWC/HJC,1
HB0339,2023,RS,2023-02-21,LD: 10,HTPWC: Reported by committee with Do Pass recommendation,2
HB0339,2023,RS,,,Action Postponed Indefinitely,3
HB0340,2023,RS,2023-02-07,LD: 4,Sent to HCPAC - Referrals: HCPAC/HJC,1
