bill_id,term,session,title,description,commem
SB0092,2023_2024,2024-RS,Student Communication Methods,This bill requires local school boards to develop policies and procedures for students to have non-electronic notification of and access to certain activities and events.,0
SB0093,2023_2024,2024-RS,School Climate Data Amendments,This bill amends the required components for establishing and reporting data from the school climate survey.,0
SB0094,2023_2024,2024-RS,Elections Records Amendments,This bill amends provisions relating to the disclosure of the name and address of individuals whose ballots have been rejected and not yet resolved.,0
SB0095,2023_2024,2024-RS,Domestic Relations Recodification,This bill recodifies and amends statutes related to domestic relations.,0
SB0096,2023_2024,2024-RS,Long-term Care Facility Funding,This bill amends provisions related to funding for certain nursing care facilities.,0
SB0097,2023_2024,2024-RS,Operations of State Government,This bill modifies and repeals provisions related to government operations.,0
SB0098,2023_2024,2024-RS,Online Data Security and Privacy Amendments,"This bill amends provisions related to cybersecurity, breach notification requirements, and authorized domain name extensions.",0
SB0099,2023_2024,2024-RS,Public Service Commission Amendments,This bill modifies provisions relating to the appointment of members to a commission.,0
SB0100,2023_2024,2024-RS,Local Referenda Amendments,This bill modifies provisions related to local government revenue bonds.,0
SB0101,2023_2024,2024-RS,Limited Liability Company Amendments,This bill provides guidelines regarding the dissolution of limited liability companies.,0
SB0102,2023_2024,2024-RS,Funeral Services Amendments,This bill deals with natural organic reduction.,0
SB0103,2023_2024,2024-RS,Military Tax Credit,This bill enacts an income tax credit for members of the military reserves.,0
SB0104,2023_2024,2024-RS,Children's Device Protection Act,This bill enacts the Children's Device Protection Act.,0
SB0105,2023_2024,2024-RS,Student Privacy and Modesty in Public Education,This bill enacts provisions regarding a student's reasonable expectation of individual privacy and personal modesty in the public education system.,0
SB0106,2023_2024,2024-RS,Public Cold Bath Requirements,This bill addresses the regulation of public cold baths.,0
SB0107,2023_2024,2024-RS,Election Process Amendments,This bill modifies the filing period for a candidate for public office who is not affiliated with a political party.,0
SB0108,2023_2024,2024-RS,Veteran Access to State Parks,This bill expands veteran access to state parks.,0
SB0109,2023_2024,2024-RS,Corrections Modifications,This bill amends provisions related to the Department of Corrections.,0
SB0110,2023_2024,2024-RS,Domestic Violence Amendments,This bill modifies a sunset date.,0
SB0111,2023_2024,2024-RS,Law Enforcement Canine Pilot Program,This bill addresses grant funding for law enforcement canines.,0
SB0112,2023_2024,2024-RS,Cosmetology Licensing Amendments,This bill creates state licenses related to eyelash and eyebrow technology.,0
SB0113,2023_2024,2024-RS,Disposition of State Property Amendments,"This bill modifies provisions related to the sale, long-term lease, or other disposition of state property.",0
SB0114,2023_2024,2024-RS,Project Entity Amendments,This bill makes changes to the Interlocal Cooperation Act.,0
SB0115,2023_2024,2024-RS,Higher Education Tuition Amendments,This bill amends when resident student status for tuition purposes can be given.,0
SB0116,2023_2024,2024-RS,Eviction Notice Requirements Amendments,This bill addresses the handling of companion animals impacted by eviction.,0
SB0117,2023_2024,2024-RS,Office of Student Health Affairs,This bill creates the Office of Student Health Affairs (office) within the Department of Health and Human Services (department).,0
SB0118,2023_2024,2024-RS,Water Efficiency Amendments,This bill addresses programs for water efficiency.,0
SB0119,2023_2024,2024-RS,Fire and Rescue Training Amendments,"This bill adds aircraft rescue firefighting training to the fire prevention, education, and training program.",0
SB0120,2023_2024,2024-RS,Intermountain Power Agency Modifications,This bill modifies provisions related to a project entity.,0
SB0121,2023_2024,2024-RS,Long-term Educational Achievement Program,This bill establishes the Long-term Educational Achievement Program.,0
SB0122,2023_2024,2024-RS,Youth Apprenticeship Governance Structure Amendments,This bill creates a youth apprenticeship governance study.,0
SB0123,2023_2024,2024-RS,Commercial Email Act,This bill modifies the Utah Commercial Email Act.,0
SB0124,2023_2024,2024-RS,Government Records Modifications,This bill amends provisions of the Government Records Access and Management Act.,0
SB0125,2023_2024,2024-RS,Secondary Water Amendments,This bill modifies provisions related to secondary water.,0
SB0126,2023_2024,2024-RS,Gestational Agreement Requirements,This bill amends provisions relating to gestational agreements.,0
SB0127,2023_2024,2024-RS,Nurse Apprentice Amendments,This bill modifies provisions related to nurse apprentice licenses.,0
SB0128,2023_2024,2024-RS,Criminal Monetary Threshold Amendments,This bill amends the monetary threshold amounts required for certain offenses.,0
SB0129,2023_2024,2024-RS,Medical Director Amendments,"This bill creates the position of medical director within the Department of Health and Human Services, with a focus on children, youth, and families.",0
SB0130,2023_2024,2024-RS,Overdose Outreach Provider Amendments,This bill modifies provisions related to overdose outreach providers.,0
SB0131,2023_2024,2024-RS,Information Technology Act Amendments,This bill enacts provisions related to disclosures and penalties associated with the use of synthetic media and artificial intelligence.,0
SB0132,2023_2024,2024-RS,Property Tax Appeals Amendments,This bill modifies provisions related to property tax appeals.,0
SB0133,2023_2024,2024-RS,Electronic Cigarette and Other Nicotine Product Amendments,This bill modifies provisions relating to the retail sale of electronic cigarettes and other nicotine products.,0
SB0134,2023_2024,2024-RS,Child Welfare Amendments,This bill amends provisions relating to child welfare.,0
SB0135,2023_2024,2024-RS,Advanced Air Mobility and Aeronautics Amendments,This bill amends provision related to aeronautics and advanced air mobility systems.,0
SB0136,2023_2024,2024-RS,Reauthorization of Administrative Rules,This bill reauthorizes all state agency administrative rules.,0
SB0137,2023_2024,2024-RS,Teacher Empowerment,This bill amends or creates several programs to better empower and retain teachers in the state.,0
SB0138,2023_2024,2024-RS,High-need School Amendments,This bill provides for grants to local education agencies to employ additional educators in high-need schools.,0
SB0139,2023_2024,2024-RS,Competency Amendments,This bill amends provisions related to involuntary administration of antipsychotic medication.,0
SB0140,2023_2024,2024-RS,Utah Retirement System Amendments,This bill modifies the contribution provisions of the New Public Employees' Tier II Contributory Retirement Act.,0
SB0141,2023_2024,2024-RS,Family Health Services Amendments,This bill enacts provisions related to child and maternal health services.,0
SB0142,2023_2024,2024-RS,Lawn Equipment Tax Credit Amendments,"This bill creates a nonrefundable income tax credit for sales of new, electric-powered lawn equipment.",0
SB0143,2023_2024,2024-RS,Military Occupational Licensing Renewal Amendments,This bill addresses professional or occupational license requirements for service members.,0
SB0144,2023_2024,2024-RS,Public Art Funding Amendments,This bill creates a state matching program for local installation of public art.,0
SB0145,2023_2024,2024-RS,Utility Easements Amendments,This bill modifies provisions related to the marking of utilities.,0
SB0146,2023_2024,2024-RS,Property Tax Offset Amendments,This bill provides for the offsetting of property tax liability.,0
SB0147,2023_2024,2024-RS,Adoption Revisions,This bill addresses adoptions.,0
SB0148,2023_2024,2024-RS,Aircraft Property Tax Amendments,This bill modifies provisions related to property tax assessment for aircrafts.,0
SB0149,2023_2024,2024-RS,Artificial Intelligence Amendments,This bill creates the Artificial Intelligence Policy Act.,0
SB0150,2023_2024,2024-RS,Exercise of Religion Amendments,This bill provides legal protections related to an individual's exercise of religion.,0
SB0151,2023_2024,2024-RS,Fraudulent Deed Amendments,This bill addresses requirements for the net worth of agency insurance producers.,0
SB0152,2023_2024,2024-RS,Cost Sharing Amendments,This bill enacts provisions related to health benefit plan cost sharing.,0
SB0153,2023_2024,2024-RS,Idling Amendments,This bill allows a local highway authority to enact an ordinance to prohibit or restrict certain commercial vehicles from idling.,0
SB0154,2023_2024,2024-RS,Independent Entities Amendments,This bill addresses independent entities.,0
SB0155,2023_2024,2024-RS,Road Usage Charge Program Amendments,"This bill makes changes to Title 41, Motor Vehicles, and Title 72, Transportation Code, regarding alternative fuel vehicles.",0
SB0156,2023_2024,2024-RS,Tax Modifications,This bill addresses radioactive waste facilities and management.,0
SB0157,2023_2024,2024-RS,Civil Commitment Hearings Amendments,This bill amends the procedures related to involuntary commitment.,0
SB0158,2023_2024,2024-RS,Youth Service Organizations,This bill addresses requirements for certain organizations that hire individuals or use volunteers to care for or supervise children.,0
SB0159,2023_2024,2024-RS,Public School Discipline and Conduct Plans Amendments,This bill creates the Strategic Tiered Engagement for Positive Schooling Pilot Program to address school discipline and conduct issues.,0
