bill_number,session_year,sponsors,sponsors_on_bill,title,lsr,local_gov,chapter_num,S_status,S_floor_date,S_comm,H_status,H_floor_date,H_comm,bill_url,hist_url,vote_url
HB511-FN,2023,Rebecca McWilliams (D); Daniel Veilleux (D); David Preece (D); Timothy Horrigan (D),"SPONSORS:	Rep. McWilliams, Merr. 30; Rep. Horrigan, Straf. 10; Rep. Veilleux, Hills. 34; Rep. Preece, Hills. 17",relative to requiring the department of transportation to do road maintenance and repairs according to its complete streets program,0034,N,None,,,,INEXPEDIENT TO LEGISLATE,2023-03-22,Public Works and Highways,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0034&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0034&sy=2023&sortoption=&txtsessionyear=2023,
HB514,2023,Glenn Cordelli (R),"SPONSORS:	Rep. Cordelli, Carr. 7",relative to the dissemination of obscene material by schools and institutions of higher learning.,0720,N,None,,,,DIED ON THE TABLE,2023-03-16,Education,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0720&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0720&sy=2023&sortoption=&txtsessionyear=2023,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=0720&sy=2023&sortoption=&txtsessionyear=2023
HB515,2023,Glenn Cordelli (R),"SPONSORS:	Rep. Cordelli, Carr. 7",relative to education freedom accounts.,0721,N,None,,,,DIED ON THE TABLE,2023-03-22,Education,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0721&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0721&sy=2023&sortoption=&txtsessionyear=2023,
HB516-FN,2023,Daniel Popovici-Muller (R); Len Turcotte (R); Julius Soti (R); Dan Hynes (I); Bob Lynn (R); Keith Murphy (R); Joe Alexander (R); Ellen Read (D),"SPONSORS:	Rep. Popovici-Muller, Rock. 17; Rep. Hynes, Hills. 2; Rep. Alexander Jr., Hills. 29; Rep. L. Turcotte, Straf. 4; Rep. Lynn, Rock. 17; Rep. Read, Rock. 10; Rep. Soti, Rock. 35; Sen. Murphy, Dist 16",relative to freedom of speech and association at public institutions of higher education.,0724,N,None,,,,DIED ON THE TABLE,2023-03-22,Education,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0724&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0724&sy=2023&sortoption=&txtsessionyear=2023,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=0724&sy=2023&sortoption=&txtsessionyear=2023
HB517,2023,Mel Myler (D); Patricia Cornell (D); Linda Tanner (D); Stephen Woodcock (D),"SPONSORS:	Rep. Myler, Merr. 9; Rep. Woodcock, Carr. 1; Rep. Cornell, Hills. 22; Rep. Tanner, Sull. 5",relative to background checks for surrogate parents.,0487,N,0088,PASSED/ADOPTED,2023-05-18,Judiciary,PASSED/ADOPTED,2023-03-16,Education,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0487&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0487&sy=2023&sortoption=&txtsessionyear=2023,
HB519-FN,2023,Jess Edwards (R); James Spillane (R); Timothy Lang (R),"SPONSORS:	Rep. Edwards, Rock. 31; Rep. Spillane, Rock. 2; Sen. Lang, Dist 2",relative to establishing a chief information security officer for the department of information technology.,0488,N,0135,PASSED/ADOPTED,2023-05-11,Executive Departments and Administration,PASSED/ADOPTED,2023-04-06,Executive Departments and Administration,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0488&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0488&sy=2023&sortoption=&txtsessionyear=2023,
HB520,2023,John Hunt (R); Chris McAleer (D),"SPONSORS:	Rep. Hunt, Ches. 14; Rep. McAleer, Carr. 2","relative to escrow accounts maintained by licensed nondepository mortgage bankers, brokers, and servicers.",0729,N,0089,PASSED/ADOPTED WITH AMENDMENT,2023-04-13,Commerce,CONCURRED,2023-03-22,Commerce and Consumer Affairs,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0729&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0729&sy=2023&sortoption=&txtsessionyear=2023,
HB522-FN,2023,John Hunt (R); Chris McAleer (D),"SPONSORS:	Rep. Hunt, Ches. 14; Rep. McAleer, Carr. 2",relative to money transmitters.,0730,N,0045,PASSED/ADOPTED,2023-04-13,Commerce,PASSED/ADOPTED,2023-03-22,Commerce and Consumer Affairs,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0730&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0730&sy=2023&sortoption=&txtsessionyear=2023,
HB523-FN,2023,Lucius Parshall (D); Kat McGhee (D); Rebecca McWilliams (D),"SPONSORS:	Rep. Parshall, Ches. 8; Rep. McGhee, Hills. 35; Rep. McWilliams, Merr. 30",relative to net energy metering limits for individual and business customers.,0501,N,None,,,,INEXPEDIENT TO LEGISLATE,2023-03-16,"Science, Technology and Energy",http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0501&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0501&sy=2023&sortoption=&txtsessionyear=2023,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=0501&sy=2023&sortoption=&txtsessionyear=2023
HB524-FN,2023,Kat McGhee (D),"SPONSORS:	Rep. McGhee, Hills. 35",relative to regional greenhouse gas initiative funds.,0733,N,None,,,,INEXPEDIENT TO LEGISLATE,2023-03-16,"Science, Technology and Energy",http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0733&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0733&sy=2023&sortoption=&txtsessionyear=2023,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=0733&sy=2023&sortoption=&txtsessionyear=2023
HB525-FN-L,2023,Kevin Pratt (R); Douglas Trottier (R); Mike Bordes (R),"SPONSORS:	Rep. Pratt, Rock. 4; Rep. Trottier, Belk. 8; Rep. Bordes, Belk. 5",relative to group II service retirement provisions in the retirement system.,0508,N,None,,,,INEXPEDIENT TO LEGISLATE,2023-02-22,Executive Departments and Administration,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0508&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0508&sy=2023&sortoption=&txtsessionyear=2023,
HB528-FN,2023,Timothy Horrigan (D),"SPONSORS:	Rep. Horrigan, Straf. 10",relative to school lunches and establishing the meals for students fund.,0748,N,None,,,,INEXPEDIENT TO LEGISLATE,2023-03-16,Education,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0748&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0748&sy=2023&sortoption=&txtsessionyear=2023,
HB530-L,2023,Glenn Cordelli (R),"SPONSORS:	Rep. Cordelli, Carr. 7",relative to withdrawal from a cooperative school district.,0738,N,0136,PASSED/ADOPTED,2023-05-11,Education,PASSED/ADOPTED WITH AMENDMENT,2023-03-22,Education,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0738&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0738&sy=2023&sortoption=&txtsessionyear=2023,
HB531-FN,2023,Jerry Stringham (D); Thomas Schamberg (D),"SPONSORS:	Rep. Stringham, Graf. 3; Rep. Schamberg, Merr. 6",relative to the taxation of tobacco and nicotine products.,0553,N,None,,,,INEXPEDIENT TO LEGISLATE,2023-02-22,Commerce and Consumer Affairs,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0553&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0553&sy=2023&sortoption=&txtsessionyear=2023,
HB532-FN,2023,Kat McGhee (D),"SPONSORS:	Rep. McGhee, Hills. 35",(New Title) relative to the licensure and regulation of music therapists and other occupations and professions.,0771,N,None,CONFERENCE COMMITTEE,2023-06-15,Executive Departments and Administration,"DIED, SESSION ENDED",2023-03-22,Executive Departments and Administration,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0771&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0771&sy=2023&sortoption=&txtsessionyear=2023,
HB534-FN-A,2023,Bill Boyd (R); Linda Gould (R); Cindy Rosenwald (D); Peter Petrigno (D); Mary Hakken-Phillips (D),"SPONSORS:	Rep. B. Boyd, Hills. 12; Rep. Petrigno, Hills. 43; Rep. L. Gould, Hills. 2; Rep. Hakken-Phillips, Graf. 12; Sen. Rosenwald, Dist 13",relative to water assistance for natural disasters.,0794,N,None,CONFERENCE COMMITTEE,2023-06-15,Energy and Natural Resources,"DIED, SESSION ENDED",2023-04-06,"Resources, Recreation and Development",http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0794&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0794&sy=2023&sortoption=&txtsessionyear=2023,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=0794&sy=2023&sortoption=&txtsessionyear=2023
HB536,2023,Linda Tanner (D); David Luneau (D); Laura Telerski (D); Mary Jane Wallner (D); Linda Massimilla (D),"SPONSORS:	Rep. Tanner, Sull. 5; Rep. Wallner, Merr. 19; Rep. Luneau, Merr. 9; Rep. Massimilla, Graf. 1; Rep. Telerski, Hills. 11","(New Title) relative to the chartered public school joint legislative oversight committee, and relative to chartered public school use of unused district facilities.",0887,N,0198,CONFERENCE REPORT ADOPTED,2023-06-29,Education,CONFERENCE REPORT ADOPTED,2023-03-16,Education,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0887&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0887&sy=2023&sortoption=&txtsessionyear=2023,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=0887&sy=2023&sortoption=&txtsessionyear=2023
HB538-FN,2023,Kevin Verville (R); Gregory Hill (R),"SPONSORS:	Rep. Verville, Rock. 2; Rep. Hill, Merr. 2",establishing a local education freedom account program.,0046,N,None,,,,DIED ON THE TABLE,2023-03-22,Education,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0046&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0046&sy=2023&sortoption=&txtsessionyear=2023,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=0046&sy=2023&sortoption=&txtsessionyear=2023
HB539-FN,2023,Jim Kofalt (R); Jeanine Notter (R); Bill King (R); J.R. Hoell (r); Glenn Cordelli (R); Larry Gagne (R); Steven Bogert (R); Ted Gorski (R); Tony Lekas (R),"SPONSORS:	Rep. Kofalt, Hills. 32; Rep. Hoell, Merr. 27; Rep. Bogert, Belk. 5; Rep. Notter, Hills. 12; Rep. Cordelli, Carr. 7; Rep. Gorski, Hills. 2; Rep. B. King, Hills. 43; Rep. Gagne, Hills. 16; Rep. T. Lekas, Hills. 38",relative to vaccination clinics at schools.,0611,N,None,,,,DIED ON THE TABLE,2023-03-22,Education,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0611&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0611&sy=2023&sortoption=&txtsessionyear=2023,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=0611&sy=2023&sortoption=&txtsessionyear=2023
HB543-FN,2023,Dan Hynes (I),"SPONSORS:	Rep. Hynes, Hills. 2",relative to discrimination against veterans and price discrimination among other protected classes.,0644,N,None,,,,INEXPEDIENT TO LEGISLATE,2023-03-09,Judiciary,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0644&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0644&sy=2023&sortoption=&txtsessionyear=2023,
HB545-FN,2023,Dan Hynes (I),"SPONSORS:	Rep. Hynes, Hills. 2",amending the victims' bill of rights.,0651,N,None,,,,INEXPEDIENT TO LEGISLATE,2023-02-22,Criminal Justice and Public Safety,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0651&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0651&sy=2023&sortoption=&txtsessionyear=2023,
HB547-FN,2023,Dave Testerman (R),"SPONSORS:	Rep. Testerman, Merr. 3",relative to rebuttable presumptions of sole custody determinations.,0662,N,None,,,,INEXPEDIENT TO LEGISLATE,2023-02-14,Children and Family Law,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0662&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0662&sy=2023&sortoption=&txtsessionyear=2023,
HB548-FN,2023,James Spillane (R); Jeanine Notter (R); Debra DeSimone (R); Jess Edwards (R),"SPONSORS:	Rep. Spillane, Rock. 2; Rep. Edwards, Rock. 31; Rep. Notter, Hills. 12; Rep. DeSimone, Rock. 18",relative to the definition of compliance with a legal support order for child support payments.,0090,N,None,,,,INEXPEDIENT TO LEGISLATE,2023-03-22,Children and Family Law,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0090&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0090&sy=2023&sortoption=&txtsessionyear=2023,
HB549-FN,2023,Dave Testerman (R),"SPONSORS:	Rep. Testerman, Merr. 3",relative to definitions of domestic violence.,0668,N,None,,,,INEXPEDIENT TO LEGISLATE,2023-03-09,Criminal Justice and Public Safety,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0668&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0668&sy=2023&sortoption=&txtsessionyear=2023,
HB550-FN,2023,Sallie Fellows (D); Mary Heath (D); Linda Tanner (D),"SPONSORS:	Rep. Fellows, Graf. 8; Rep. Heath, Hills. 41; Rep. Tanner, Sull. 5",(New Title) establishing a committee to study chartered public school dissolution.,0099,N,0090,PASSED/ADOPTED WITH AMENDMENT,2023-04-13,Education,CONCURRED,2023-03-22,Education,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0099&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0099&sy=2023&sortoption=&txtsessionyear=2023,
HB551-FN,2023,Travis Corcoran (R),"SPONSORS:	Rep. Corcoran, Hills. 44","relative to department of children, youth, and families tracking and publishing statistics.",0680,N,None,,,,INEXPEDIENT TO LEGISLATE,2023-03-09,Children and Family Law,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0680&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0680&sy=2023&sortoption=&txtsessionyear=2023,
HB552-FN-A-L,2023,Michael Moffett (R); Alicia Lekas (R); Glenn Cordelli (R); Erica Layon (R); Gregory Hill (R),"SPONSORS:	Rep. Moffett, Merr. 4; Rep. Layon, Rock. 13; Rep. A. Lekas, Hills. 38; Rep. Hill, Merr. 2; Rep. Cordelli, Carr. 7",relative to making incentive grants for school districts that improve in certain assessment scores.,0127,N,None,,,,DIED ON THE TABLE,2023-03-22,Education,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0127&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0127&sy=2023&sortoption=&txtsessionyear=2023,
HB555-FN-A,2023,Tony Lekas (R); Carol McGuire (R); Dan McGuire (R); Jeffrey Goley (D); Peter Leishman (D); Jonah Wheeler (D); Stephen Pearson (R),"SPONSORS:	Rep. T. Lekas, Hills. 38; Rep. Goley, Hills. 21; Rep. S. Pearson, Rock. 13; Rep. C. McGuire, Merr. 27; Rep. Leishman, Hills. 33; Rep. D. McGuire, Merr. 14; Rep. Wheeler, Hills. 33",appropriating state general fund surplus toward the retirement system unfunded accrued liability.,0697,N,None,DIED ON THE TABLE,2023-05-11,Finance,PASSED/ADOPTED,2023-03-22,Finance,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0697&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0697&sy=2023&sortoption=&txtsessionyear=2023,
HB556-FN,2023,Eric Gallager (D),"SPONSORS:	Rep. Gallager, Merr. 20",relative to the duties of the information technology council.,0193,N,None,,,,INEXPEDIENT TO LEGISLATE,2023-03-22,"Science, Technology and Energy",http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0193&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0193&sy=2023&sortoption=&txtsessionyear=2023,
HB557-FN,2023,Jim Kofalt (R); Chris True (R); Steven Bogert (R); Shane Sirois (R); James Spillane (R); John Potucek (R); Emily Phillips (R); Glenn Cordelli (R); Kevin Avard (R); JD Bernardy (R); Vanessa Sheehan (R),"SPONSORS:	Rep. Kofalt, Hills. 32; Rep. Sirois, Hills. 32; Rep. Phillips, Rock. 7; Rep. Bernardy, Rock. 36; Rep. True, Rock. 9; Rep. Spillane, Rock. 2; Rep. Cordelli, Carr. 7; Rep. Sheehan, Hills. 43; Rep. Bogert, Belk. 5; Rep. Potucek, Rock. 13; Sen. Avard, Dist 12",relative to the department of health and human services' rulemaking authority regarding immunization requirements.,0701,N,None,,,,INEXPEDIENT TO LEGISLATE,2023-03-22,"Health, Human Services and Elderly Affairs",http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0701&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0701&sy=2023&sortoption=&txtsessionyear=2023,http://www.gencourt.state.nh.us/bill_status/Roll_calls/Billstatus_billrollcalls.aspx?lsr=0701&sy=2023&sortoption=&txtsessionyear=2023
HB561,2023,Wendy Thomas (D),"SPONSORS:	Rep. W. Thomas, Hills. 12",establishing a committee to examine workforce and school accommodations for those with long-term COVID and ME/CFS.,0705,N,None,,,,DIED ON THE TABLE,2023-03-22,"Labor, Industrial and Rehabilitative Services",http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0705&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0705&sy=2023&sortoption=&txtsessionyear=2023,
HB562-FN,2023,Dave Testerman (R); John Sellers (R); Katy Peternel (R),"SPONSORS:	Rep. Testerman, Merr. 3; Rep. Sellers, Graf. 18; Rep. Peternel, Carr. 6",requiring informed consent prior to receiving an abortion procedure.,0260,N,None,,,,INEXPEDIENT TO LEGISLATE,2023-03-22,Judiciary,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0260&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0260&sy=2023&sortoption=&txtsessionyear=2023,
HB563-FN-L,2023,John Sellers (R); Vanessa Sheehan (R); Jim Creighton (R); Chris True (R); Erica Layon (R); Louise Andrus (R),"SPONSORS:	Rep. Sellers, Graf. 18; Rep. True, Rock. 9; Rep. Sheehan, Hills. 43; Rep. Layon, Rock. 13; Rep. Creighton, Hills. 30; Rep. Andrus, Merr. 5",relative to the adoption of school administrative unit budgets.,0707,N,None,,,,INEXPEDIENT TO LEGISLATE,2023-03-09,Education,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0707&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0707&sy=2023&sortoption=&txtsessionyear=2023,
HB564,2023,Carol McGuire (R); Keith Erf (R),"SPONSORS:	Rep. C. McGuire, Merr. 27; Rep. Erf, Hills. 28","(New Title) relative to ratification of amendments to the state building code and state fire code, and the membership of the state advisory board of fire control.",0271,N,0046,PASSED/ADOPTED,2023-04-13,Executive Departments and Administration,PASSED/ADOPTED WITH AMENDMENT,2023-03-09,Executive Departments and Administration,http://www.gencourt.state.nh.us/bill_status/bill_status.aspx?lsr=0271&sy=2023&sortoption=&txtsessionyear=2023,https://www.gencourt.state.nh.us/bill_status/legacy/bs2016/bill_docket.aspx?lsr=0271&sy=2023&sortoption=&txtsessionyear=2023,
